"id","directors"
5206,"nm0465270"
1915,"nm3656010"
3807,"nm0533284"
2965,"nm11412326"
631,"nm0000916"
6335,"nm0815204"
6777,"nm11037983"
3211,"nm1699934"
4256,"nm0002120"
4877,"nm0448757"
5059,NA
2068,"nm0784805"
4149,"nm0709056"
3598,NA
2698,"nm0051466"
3458,"nm0128540"
2136,"nm5092550"
4722,"nm2791932"
4722,"nm2790431"
1190,"nm1802296"
3942,NA
2844,"nm1834213"
4446,"nm12440532"
6818,"nm0027459"
6818,"nm2320658"
5358,NA
1871,"nm1580671"
5131,NA
5527,"nm0031689"
6605,"nm0026442"
3369,"nm0768959"
5289,NA
5463,"nm0853238"
4695,"nm1226774"
6230,"nm3198076"
2971,"nm0490487"
6409,"nm0064181"
6636,"nm0005516"
5454,"nm0253899"
5148,"nm1490123"
1127,"nm0001469"
5805,"nm0353673"
5826,"nm0468545"
915,"nm3070849"
3543,"nm2525297"
166,NA
6279,"nm2233886"
836,"nm0370627"
1594,"nm0006487"
2783,"nm8010283"
5828,"nm0373282"
5404,"nm0939182"
3298,"nm12564301"
5089,"nm0664519"
725,"nm0925870"
5264,"nm8519166"
2503,"nm0142286"
4642,"nm0585344"
3438,"nm1512910"
3713,"nm12573820"
3713,"nm4878141"
6440,"nm2476904"
1191,"nm0303032"
391,NA
3218,"nm3520726"
3558,"nm3514167"
3558,"nm3513943"
944,"nm0650321"
5498,"nm1519353"
5503,"nm1286340"
847,"nm5725773"
2371,"nm7924272"
3886,"nm0951197"
634,"nm1164861"
1258,"nm0173416"
5338,NA
5053,"nm1803657"
5053,"nm1288886"
3235,"nm0376664"
160,"nm9623745"
5200,"nm1850811"
896,"nm0536632"
2598,"nm11573636"
4754,"nm0396074"
4116,"nm3224561"
1590,"nm1287000"
4286,"nm0340436"
859,"nm12630779"
6329,"nm0650905"
456,"nm1490123"
2499,"nm0585011"
4259,"nm6195758"
893,"nm0082450"
4953,"nm0193508"
516,"nm0180428"
214,"nm1135423"
1027,NA
5578,"nm5725773"
5682,"nm0719208"
5682,"nm0049633"
3054,"nm2433914"
3054,"nm2490907"
947,NA
2604,NA
5922,"nm2023083"
6530,"nm8884200"
3594,"nm4375125"
5424,"nm1243905"
79,"nm0001317"
3721,NA
6733,"nm0236226"
5107,"nm0229694"
6461,"nm1170855"
843,"nm1312575"
1042,"nm1098493"
1640,"nm2764413"
5645,"nm0520488"
5645,"nm0588087"
2519,"nm0008953"
5521,"nm1033517"
5248,NA
5223,"nm9559713"
6262,"nm12693772"
3239,"nm0760943"
3239,"nm0956575"
3919,"nm1349387"
6111,"nm3422901"
6546,"nm0617523"
6546,"nm0825407"
5860,"nm0200005"
3189,"nm3289336"
6445,"nm11036310"
1452,"nm8651194"
2430,"nm1164861"
1111,"nm2270898"
564,"nm4816401"
564,"nm4263190"
1601,"nm0527261"
968,"nm0648902"
5588,"nm0393799"
2496,"nm0799693"
6902,NA
5568,"nm7765770"
5568,"nm10382642"
5568,"nm10382644"
6158,"nm0858531"
6536,"nm9784856"
6536,"nm9784857"
1338,"nm0007082"
4026,"nm3740703"
2408,"nm12230979"
2958,"nm0442454"
6567,NA
6322,"nm1463009"
5156,"nm0781340"
5750,"nm3614604"
4761,"nm0348181"
2775,"nm0602616"
4409,"nm0005363"
6425,"nm1973560"
5336,"nm0241398"
3252,"nm0716980"
6535,"nm0005555"
1028,"nm1293067"
464,"nm2305431"
1047,"nm3921398"
1047,"nm4253938"
5159,NA
429,"nm0000386"
4323,"nm0459732"
2808,"nm0000777"
297,"nm12848570"
973,"nm0090904"
6210,"nm0004410"
2181,"nm1229323"
6502,"nm1225592"
3376,NA
2429,"nm0014960"
6550,"nm3647768"
1778,"nm0000631"
3605,"nm0200702"
1310,"nm1890845"
6716,"nm0591362"
4759,"nm13104200"
352,"nm6182063"
3050,"nm0319885"
5499,"nm1519353"
6632,"nm0764776"
1759,"nm3656297"
3307,"nm2555265"
3307,"nm1475486"
952,"nm0001403"
5243,"nm0072600"
3890,"nm1905559"
628,"nm0496863"
197,"nm12892711"
4391,"nm0150802"
3586,"nm12039993"
987,"nm0339030"
2428,"nm0291205"
5246,"nm1164755"
3762,"nm0931095"
6649,"nm0000187"
1801,"nm1077275"
6730,"nm2482088"
3481,"nm0789495"
6088,NA
6741,"nm3667746"
5771,"nm0958969"
780,"nm1417392"
3872,"nm0610831"
4893,NA
189,"nm1270033"
446,"nm0851710"
4154,NA
6545,"nm0577647"
20,"nm0000965"
3927,"nm0157717"
6477,"nm0905592"
6081,"nm2319656"
2151,"nm0172826"
2151,"nm0393094"
2151,"nm0002542"
2151,"nm0627087"
2151,"nm0643871"
2151,"nm0346436"
2151,"nm0522123"
2151,"nm0671957"
6643,"nm0397970"
1926,"nm6914507"
2879,"nm1362570"
463,"nm1980806"
194,"nm12951871"
4862,NA
6831,"nm0846590"
3925,"nm0462895"
2531,"nm3700734"
2531,"nm3687574"
431,"nm2648685"
1685,"nm0844333"
2393,"nm4567726"
4632,"nm9492020"
5813,"nm0003577"
6708,"nm2005525"
3743,"nm9974390"
6119,NA
1324,"nm1801574"
1243,"nm0275277"
3220,"nm0408101"
6037,"nm0404931"
5109,NA
2881,"nm5708429"
4130,"nm2972515"
2308,"nm13003246"
4250,NA
1869,"nm15542887"
4370,"nm3717160"
6925,"nm0281508"
6287,"nm7656111"
5029,NA
3791,"nm1137289"
5823,NA
2794,"nm0240797"
1809,"nm0382956"
2307,"nm0764367"
1347,"nm2479375"
4195,"nm0025534"
6212,"nm3123560"
6222,"nm2277869"
2100,"nm0344496"
3178,"nm1300606"
5501,"nm0001469"
5377,"nm0000399"
6695,"nm4487434"
6695,"nm1503405"
6695,"nm2632316"
6695,"nm6096919"
6695,"nm0301138"
6695,"nm1245178"
6695,"nm3456253"
6695,"nm3773291"
6695,"nm2026585"
6695,"nm0941595"
1457,"nm0520875"
6674,"nm0000229"
6047,"nm0948488"
1256,"nm0275629"
1256,"nm0720135"
4054,"nm2090825"
5074,NA
116,"nm0000343"
3385,"nm0729514"
6428,NA
5607,"nm0407067"
5244,"nm2505025"
5244,"nm10064780"
5244,"nm2857829"
5244,"nm1856817"
5244,"nm2509550"
5244,"nm2210720"
5244,"nm2486168"
5244,"nm2128776"
1195,"nm11757248"
1673,"nm0174903"
5554,"nm0313177"
5238,"nm0000165"
13,"nm2085885"
13,"nm13070868"
13,"nm4395346"
13,"nm5451680"
13,"nm13070869"
13,"nm3053788"
13,"nm4723436"
13,"nm3201145"
13,"nm3586262"
13,"nm4077527"
13,"nm3135604"
13,"nm3048109"
220,"nm13071282"
1675,"nm1272773"
1525,"nm0837383"
150,"nm2074828"
1070,"nm2341611"
3576,"nm3760847"
4098,"nm0078762"
3364,"nm3946106"
3048,"nm1803116"
5391,"nm0198472"
878,"nm1393598"
2453,"nm0867127"
2817,"nm2417156"
4037,"nm2013046"
2934,"nm0000158"
2057,"nm0160840"
3579,"nm1971220"
1981,"nm0795622"
1467,"nm1406291"
1467,"nm0629306"
4526,"nm0938777"
6738,"nm0428600"
942,"nm3313266"
6071,"nm11603377"
3164,"nm0834902"
1776,"nm2612991"
1206,"nm1485793"
3315,"nm5243569"
1038,NA
2518,"nm0453518"
6680,"nm1349522"
2717,"nm0243231"
2717,"nm0243233"
3629,"nm0064741"
2667,"nm0840412"
5635,"nm0001629"
4001,NA
6532,"nm0917405"
4679,"nm0536705"
5141,"nm1429471"
273,"nm0900078"
5754,"nm9276929"
5754,"nm6088502"
240,"nm0566788"
240,"nm0915304"
948,"nm3505522"
794,"nm2588606"
6115,"nm1195308"
1151,"nm3053831"
6426,NA
274,"nm0514662"
3592,"nm1222421"
3592,"nm0651184"
6736,"nm2979103"
4578,"nm0573732"
6334,"nm0629334"
5017,"nm0570912"
445,"nm4994462"
6910,"nm0957505"
1218,"nm0001752"
3662,"nm1455688"
1138,"nm1561205"
5428,"nm0138620"
293,"nm0006554"
3676,"nm0716347"
383,"nm0359734"
2498,"nm0638189"
376,"nm1375358"
376,"nm1376383"
1196,"nm1041597"
1659,"nm0493441"
1189,NA
125,"nm0601382"
6225,"nm1302591"
1962,NA
6928,"nm0001774"
5897,"nm0032205"
1268,"nm9863559"
6344,"nm3828155"
4004,"nm0560277"
229,"nm1093039"
228,"nm0067457"
5369,"nm5753004"
5541,"nm7681866"
5287,NA
1431,NA
3198,"nm1170855"
1051,NA
350,"nm0593610"
2684,"nm0000142"
2953,NA
2789,"nm0905154"
2789,"nm0905152"
3430,"nm1760830"
5633,"nm0252135"
4007,"nm2694309"
2695,"nm1883257"
6697,"nm1664036"
209,"nm1148550"
1307,"nm3508781"
785,"nm0950226"
4911,"nm0862911"
4911,"nm0970447"
6319,"nm1103162"
5941,"nm1717930"
66,"nm0281508"
1876,"nm0702797"
3731,"nm0000600"
3765,"nm2752098"
3765,"nm0271402"
5092,"nm3766278"
5092,"nm2490179"
2792,"nm13156383"
4623,"nm8056868"
2325,"nm0155093"
6211,NA
6215,"nm8971369"
3332,"nm5150818"
2599,"nm0000386"
995,"nm0020491"
4203,"nm1601862"
4203,"nm1580685"
4203,"nm3860992"
5791,"nm2693359"
1072,"nm0000776"
1072,"nm0000436"
1246,"nm1731937"
1654,"nm0510731"
1260,"nm0313743"
1260,"nm0565955"
2021,"nm0323239"
810,"nm1702145"
2748,"nm0662529"
6634,"nm2819316"
2009,NA
1436,NA
224,"nm13159208"
2137,"nm9195402"
2590,"nm0629272"
1784,NA
3707,"nm0673400"
4854,"nm0532235"
5766,"nm13199924"
3109,"nm0228542"
5714,"nm0005363"
6713,NA
1856,"nm4449844"
3826,NA
4832,"nm1571761"
2801,"nm1575880"
2390,"nm2639032"
2781,"nm0015328"
4538,"nm5785553"
4027,"nm0610219"
2809,"nm0021249"
2809,"nm0110293"
2809,"nm0110294"
2809,"nm0336049"
2809,"nm2434710"
2809,"nm1119079"
2809,"nm1315434"
2809,"nm0687739"
2809,"nm2677924"
2809,"nm3926251"
4480,"nm0879960"
1816,"nm3892935"
6747,"nm12246691"
1186,"nm2238571"
1186,"nm4506945"
4952,"nm1026883"
1726,"nm0836715"
5237,"nm0153078"
2091,"nm3889214"
3111,"nm0785723"
3686,"nm0970606"
2482,"nm0213450"
6856,"nm0509448"
741,"nm6286952"
2352,"nm0178997"
6345,"nm2692858"
5528,"nm1291105"
4762,"nm0009190"
6495,"nm0414728"
1615,"nm3908548"
6494,"nm1480916"
2827,"nm0905592"
1929,"nm0521601"
2171,"nm0193508"
3673,"nm1388074"
3673,"nm1437277"
3603,"nm0434712"
3560,"nm0000806"
2105,"nm2039774"
6117,"nm0496312"
3484,"nm0193508"
4928,"nm1767218"
4956,"nm0371890"
2415,"nm0937306"
5216,"nm0284308"
5962,"nm0722822"
1187,"nm0576298"
1997,"nm0813164"
5878,"nm0154716"
5819,"nm0054504"
6557,"nm0404882"
5829,"nm1362432"
2460,"nm0094274"
6300,"nm0771054"
2214,"nm0781842"
3900,"nm0494069"
2043,"nm0777300"
5983,"nm0327944"
3006,"nm1633080"
3215,"nm0324521"
3215,"nm1603397"
3736,"nm0868219"
3293,"nm3934594"
1033,"nm0001348"
4756,NA
320,"nm1534600"
6600,"nm0294997"
6600,"nm0783536"
5263,"nm1847738"
3642,"nm4315078"
2537,"nm0553942"
2537,"nm0862211"
4272,"nm0660707"
4819,NA
3613,"nm0504642"
5625,"nm1078394"
5929,"nm0908076"
3527,"nm0005128"
5398,"nm1039438"
6191,"nm0174374"
107,"nm0271246"
107,"nm0300944"
6447,"nm3957511"
4821,"nm2158772"
5545,"nm0619923"
5545,"nm0865918"
5480,"nm3963765"
2193,NA
4043,"nm0000229"
6466,"nm0593610"
6466,"nm0230666"
70,"nm0576987"
1789,"nm1443023"
5833,"nm2320276"
4698,"nm0661791"
939,"nm1097276"
6539,"nm3981947"
1443,"nm0443411"
6715,"nm2123102"
3932,NA
6594,"nm0914132"
3002,"nm9546825"
3002,"nm3388028"
3002,"nm0531817"
3002,"nm4302299"
3002,"nm3465005"
3002,"nm4231258"
3002,"nm2444458"
3002,"nm1754704"
3002,"nm5197357"
3002,"nm4642456"
3002,"nm1780501"
3002,"nm2660881"
3002,"nm3853714"
3002,"nm9198261"
3002,"nm1067715"
3002,"nm4309887"
3002,"nm3416434"
3002,"nm1486915"
3002,"nm4363461"
3002,"nm4082140"
3002,"nm3401234"
3002,"nm2266744"
3002,"nm1531832"
3002,"nm1878854"
3002,"nm4335102"
3002,"nm1228224"
3002,"nm2464693"
3002,"nm3946993"
3002,"nm2465524"
3002,"nm4427215"
3002,"nm4558775"
3002,"nm2051050"
3002,"nm6885237"
3002,"nm7470817"
3002,"nm5496949"
4875,"nm0414337"
5661,"nm3275942"
4958,"nm0663322"
1440,"nm1853544"
1440,"nm0719208"
1350,"nm8419163"
1350,"nm4302809"
1350,"nm2657919"
662,"nm1735543"
3863,"nm0355806"
6377,NA
999,"nm0000591"
6696,"nm0304541"
5437,"nm0281945"
2641,"nm0352524"
298,"nm0037708"
2131,"nm0075849"
2131,"nm0700301"
1598,"nm2100536"
3983,"nm0688282"
4277,"nm0970447"
4277,"nm0862911"
5218,"nm0203993"
5420,"nm7754695"
2534,"nm0088981"
4338,"nm6861400"
1292,"nm0011470"
2802,"nm0160840"
6849,"nm4019579"
2081,"nm0334787"
694,"nm0000500"
579,"nm6182149"
6243,"nm1889733"
4842,"nm0459996"
1113,"nm2503633"
4533,"nm0094435"
1754,"nm0000694"
1707,"nm10048334"
2772,"nm13313334"
5461,"nm0345146"
2090,"nm0221662"
2767,"nm0333804"
3058,"nm0918078"
46,"nm0524190"
46,"nm0601859"
3632,"nm0330347"
3632,"nm0817447"
296,"nm0003418"
4930,"nm0894787"
3279,"nm0239001"
6460,"nm0384825"
4984,"nm0001469"
3850,"nm0347657"
6093,"nm1242054"
49,"nm0679154"
3677,"nm0000464"
2339,"nm1414579"
3801,"nm0476064"
4721,"nm2791932"
4721,"nm2790431"
5167,NA
121,"nm0931251"
6601,"nm1209639"
2022,"nm0922724"
4949,"nm0859821"
6705,"nm1098493"
2449,"nm0149260"
4547,"nm0891114"
663,"nm0423626"
2845,"nm0001243"
6247,"nm0269542"
6247,"nm0711110"
231,"nm0001402"
4310,"nm0484907"
834,"nm0001741"
3693,"nm4020764"
5304,"nm3770762"
5304,"nm2776253"
6299,"nm0138927"
1706,"nm0004303"
5687,"nm0957772"
606,"nm1381100"
4449,"nm0456426"
6481,"nm8723905"
81,"nm4102039"
81,"nm3566172"
2005,"nm7150535"
1585,"nm0404882"
4530,"nm2782185"
5490,"nm10024345"
2064,NA
3789,"nm0469694"
4325,"nm0712753"
582,"nm8578221"
2721,"nm0000142"
6904,"nm1119645"
2397,NA
2508,"nm0569790"
5422,"nm1041597"
6755,"nm1425041"
2778,"nm3630885"
2778,"nm2487470"
6415,"nm2676052"
3380,"nm0027572"
4580,"nm2610231"
5550,"nm5224796"
1714,"nm8888728"
783,"nm13311079"
1421,"nm11393818"
6612,"nm11207473"
1389,NA
119,"nm0002120"
4110,"nm0436780"
908,"nm4140731"
908,"nm1391752"
4373,"nm0036331"
4373,"nm0000852"
1447,"nm1410614"
2796,"nm3191465"
6782,"nm13355713"
6782,"nm13357860"
4321,"nm3810161"
5662,"nm0651706"
6714,"nm0591362"
5203,"nm0007439"
6507,"nm0000338"
533,"nm0000116"
447,"nm2165066"
6165,"nm0962849"
6328,"nm0031976"
3581,"nm0457565"
5319,"nm0440459"
459,"nm1906430"
2849,"nm0231596"
4070,"nm0058983"
5295,"nm0922346"
4536,"nm0891114"
3628,"nm0814085"
4401,"nm0000953"
1300,"nm3139198"
2233,"nm0081304"
569,"nm6152442"
451,"nm1018426"
5467,"nm1223381"
1222,"nm0458985"
4702,"nm0026442"
1325,"nm1557594"
3522,"nm3488692"
6857,"nm0601781"
2730,"nm0312173"
3763,"nm1160962"
3763,"nm1413364"
5183,"nm1622441"
4322,"nm4970700"
6916,"nm2879822"
2257,"nm1189755"
1212,"nm1147588"
2742,"nm0181741"
5939,"nm2481948"
1034,"nm0589168"
677,"nm0548789"
677,"nm0788070"
1814,"nm4207044"
6701,"nm0918847"
6701,"nm2406324"
1741,"nm3238451"
1741,"nm0000647"
5589,"nm2148479"
6436,NA
1978,NA
3855,"nm1461392"
3855,"nm1650283"
5747,"nm1226871"
6918,"nm0000941"
5795,"nm2973348"
5795,"nm2730002"
2611,"nm0000759"
1121,"nm0011470"
6186,"nm0057842"
4735,"nm2752378"
4735,"nm1766134"
2034,"nm2066439"
4216,"nm0000513"
3,"nm2098025"
575,"nm0914132"
584,NA
4115,NA
367,"nm0751102"
4883,"nm3230448"
1227,"nm0007071"
4690,"nm1228976"
427,"nm13086423"
2179,"nm0175305"
4561,"nm1894653"
4561,"nm1840064"
5930,"nm6083824"
3323,"nm13378563"
3323,"nm13378564"
6531,"nm5003233"
2052,"nm2133264"
6724,"nm0638115"
3030,"nm1920049"
3260,"nm1084723"
250,"nm0919369"
261,"nm0796117"
1731,"nm0041334"
1731,"nm0665262"
1731,"nm2883649"
106,"nm0192478"
5894,"nm0161834"
2130,"nm0726638"
1983,"nm0681852"
2569,"nm2920652"
6573,NA
1169,"nm1430969"
1815,"nm1219307"
3631,"nm2151723"
5147,"nm0284369"
5822,"nm0503259"
6439,"nm1856787"
4059,"nm0661751"
321,"nm9034918"
167,"nm0174903"
3113,"nm3714329"
1054,"nm0088955"
5252,"nm1547964"
764,"nm3363032"
3020,NA
2435,"nm1913302"
3008,"nm1369377"
6563,"nm2126129"
5576,"nm0201094"
5576,"nm0201095"
4590,"nm1047180"
3231,"nm8168644"
4616,"nm1475971"
2557,"nm8346915"
3187,"nm2205024"
118,"nm0467644"
181,"nm1410815"
442,"nm4301447"
1416,NA
692,"nm3270827"
4951,"nm0707738"
4985,"nm2030556"
6614,"nm0689552"
179,"nm0418982"
3989,"nm0001348"
5311,"nm0174374"
6822,"nm0326040"
2595,NA
4215,"nm0206760"
4215,"nm0267512"
1099,"nm1396121"
5702,"nm0001661"
1497,"nm1139726"
984,"nm0751577"
984,"nm0751648"
4645,"nm2685346"
1239,"nm0446819"
2493,"nm1804518"
1254,"nm2988845"
5980,"nm2076099"
5670,"nm0887452"
6393,"nm2021984"
4476,"nm0601337"
139,"nm0645657"
1499,"nm0000233"
6894,"nm1417392"
3103,"nm0081540"
1129,"nm3859342"
2003,"nm1834138"
3804,"nm0294457"
3392,"nm4357952"
1705,"nm0043742"
5612,"nm4261433"
3574,"nm13469567"
777,"nm0898288"
6390,"nm0000095"
1484,"nm0563243"
5469,"nm0359387"
6489,"nm1659741"
1411,"nm0000916"
108,"nm0948159"
4253,"nm1119880"
6135,"nm1097974"
1445,"nm0542638"
6113,"nm1377207"
2243,"nm4373475"
2243,"nm4373978"
4565,"nm1119079"
4840,"nm4339474"
2624,"nm4341391"
6052,"nm0506802"
6022,"nm0915838"
38,"nm2678073"
1275,"nm0660707"
2299,"nm1103496"
3130,"nm1866679"
4937,"nm1989536"
5567,"nm0229694"
3718,"nm1287556"
4750,"nm0945169"
2643,"nm0639033"
52,"nm15611982"
52,"nm4395656"
52,"nm0973321"
5925,NA
4981,"nm0716257"
6865,"nm0001741"
5271,"nm2609807"
4033,"nm0585452"
6746,"nm1725261"
2204,"nm4349311"
2888,"nm1764816"
171,"nm0027815"
695,"nm1197318"
1708,"nm2754363"
1073,"nm13501295"
2468,"nm0531817"
403,NA
899,"nm0465551"
4626,"nm0565336"
1332,"nm3189793"
3760,"nm1641963"
3771,"nm0000431"
3288,"nm0772207"
3151,"nm5938550"
3151,"nm2230605"
5673,"nm0946019"
4599,"nm4427036"
4599,"nm4197560"
5394,"nm1269216"
3328,"nm1319671"
4495,NA
3799,"nm0201509"
3799,"nm0971239"
6610,"nm4320125"
480,"nm1846132"
2035,"nm3130665"
6231,"nm0992629"
3154,"nm0001752"
552,"nm2853516"
3905,"nm0027271"
3978,"nm1060986"
5511,"nm1480594"
3709,"nm4051363"
5001,"nm0868153"
2986,"nm0339004"
5935,"nm1272773"
4605,"nm2201223"
4812,NA
266,"nm0399655"
766,"nm1051221"
487,"nm1986065"
2858,"nm4181105"
2858,"nm2834803"
4358,"nm1732981"
4882,"nm0089742"
1330,"nm4180293"
3115,"nm1768213"
2734,"nm0667650"
3417,"nm2158772"
3728,"nm0624423"
3371,"nm3407375"
811,"nm0637518"
3330,"nm0000318"
4903,"nm1543846"
4903,"nm0079374"
4903,"nm1732946"
4903,"nm1104993"
4903,"nm2639032"
4903,"nm1729104"
4903,"nm0305563"
4903,"nm1164755"
4903,"nm1664036"
4903,"nm4416364"
4903,"nm1175724"
4903,"nm3651642"
4903,"nm0605186"
4903,"nm1883583"
4903,"nm1802294"
4903,"nm0750121"
4903,"nm1306443"
4903,"nm0774143"
4903,"nm3094978"
4903,"nm3464186"
4903,"nm0871188"
4903,"nm1443023"
4903,"nm0922115"
4903,"nm1488800"
4903,"nm1296554"
4903,"nm1417392"
4903,"nm0945369"
381,"nm0451076"
5065,"nm1310794"
5436,"nm6092927"
1102,"nm0458251"
3612,"nm0662530"
507,"nm1023919"
2159,"nm4445619"
4648,"nm7541333"
3088,"nm5619726"
2603,"nm1515795"
2603,"nm2499666"
3383,"nm0015214"
671,"nm2495038"
671,"nm3371870"
221,"nm4107260"
1752,"nm1362570"
6647,"nm0000517"
5096,"nm0000638"
6523,"nm0038432"
6529,"nm4395221"
6529,"nm4396074"
1954,"nm0003506"
2984,"nm2866226"
3716,"nm4451899"
5447,"nm0680846"
5505,"nm1349376"
5506,"nm1349376"
5507,"nm1349376"
2515,"nm1193762"
115,"nm1673756"
4371,"nm0440458"
5496,"nm1745427"
4469,"nm13187473"
5476,"nm0400850"
6410,"nm0083348"
439,NA
2579,"nm0654830"
4644,"nm0094080"
5529,"nm1717925"
5138,"nm0000431"
2609,"nm0285379"
527,"nm2688320"
1199,"nm0957505"
2028,"nm13579828"
155,"nm0179221"
2854,"nm0005363"
2638,"nm0001348"
5000,"nm0001355"
3617,"nm13584902"
5796,"nm0716347"
4219,"nm0000886"
1921,"nm1234345"
84,"nm0053228"
6195,"nm0024925"
6626,"nm0006476"
6678,"nm2410311"
6866,"nm0899364"
1843,NA
2620,"nm1111123"
5162,"nm0002913"
6551,"nm3052903"
2490,"nm9391578"
6434,"nm2155757"
5390,"nm0812307"
1432,NA
2964,"nm2480339"
3738,"nm0000881"
4468,"nm0000386"
6294,"nm0000466"
6338,"nm0851930"
2087,"nm0002041"
3116,"nm11966382"
3116,"nm1918155"
3859,"nm0601337"
1975,"nm4722916"
1771,"nm3160595"
521,"nm1415801"
3168,"nm2514149"
4944,"nm0443505"
4944,"nm0717678"
1158,"nm0970606"
1158,"nm2329165"
132,"nm1462495"
3621,NA
748,"nm1840064"
1775,"nm0844896"
6452,"nm4651393"
6452,"nm4543849"
2240,"nm5406334"
867,"nm0868650"
4169,"nm1500577"
6571,"nm4586968"
1081,"nm0662086"
5,"nm0340037"
1461,"nm1288698"
3708,"nm1264352"
1944,"nm1637474"
5628,"nm4650795"
2619,"nm2155468"
2619,"nm1827683"
2824,"nm0806492"
2824,"nm1103162"
6669,"nm10540950"
2329,"nm0687427"
884,"nm2035886"
6854,"nm1428946"
3133,"nm0001675"
6673,"nm0680846"
5351,"nm1960428"
300,"nm1021159"
4896,"nm0726638"
1479,"nm0080943"
597,"nm4578266"
5590,"nm1335694"
6265,"nm0594503"
2218,"nm0348181"
3175,"nm0000206"
6078,"nm0331532"
323,"nm1170855"
2762,"nm0159507"
2762,"nm0477213"
2967,NA
1466,"nm0101047"
2543,"nm1164861"
3590,"nm1429471"
18,"nm2588606"
3014,NA
5317,"nm0318916"
2892,"nm0085627"
3375,"nm0327273"
6208,"nm3236766"
3756,"nm0075666"
3756,"nm0802501"
6263,NA
1279,"nm12521144"
5973,"nm0619762"
6580,"nm0005522"
5850,"nm4276553"
2924,"nm1119645"
5611,"nm1424878"
4080,"nm1639452"
2189,"nm1079001"
5355,"nm1012501"
6362,"nm0925870"
998,"nm1340152"
6199,"nm0914635"
3805,"nm6884173"
3805,"nm1138425"
3805,"nm4256221"
4683,"nm0603299"
2622,"nm0001053"
2622,"nm0001054"
2874,"nm0956537"
334,"nm2507247"
4814,"nm1402180"
2139,"nm0005077"
368,"nm9298387"
6220,"nm5646007"
5282,"nm0957197"
3608,"nm0271485"
3882,"nm0179697"
23,"nm0821844"
5924,"nm0757612"
4567,"nm0000517"
4511,"nm1242054"
5679,"nm2871592"
4294,NA
1513,"nm1074662"
5341,"nm0288188"
3682,"nm1018426"
122,"nm9169184"
5126,"nm3649679"
2129,NA
2330,"nm11752481"
2330,"nm10172816"
2330,"nm9944021"
2330,"nm13713748"
2330,"nm12719210"
2266,"nm1985490"
2655,"nm0948159"
1052,"nm0510731"
3108,"nm0305017"
5883,"nm0606835"
5883,"nm4711112"
4979,"nm2392788"
4692,"nm0000965"
5803,"nm3658809"
5647,"nm2244239"
1879,"nm0695977"
4998,"nm0002700"
6471,"nm0520749"
5526,"nm0878763"
5992,"nm1250957"
4207,"nm0038896"
4671,"nm0032925"
4671,"nm1016096"
5060,"nm8990945"
5256,"nm4726636"
1166,NA
4132,"nm13738862"
4132,"nm13738864"
2683,"nm0064251"
989,"nm1659741"
3876,"nm0455394"
3959,"nm0001814"
360,"nm4737494"
3411,"nm2161247"
5982,"nm1298542"
1688,"nm1637785"
2451,"nm2104063"
4408,"nm0002077"
494,"nm0997291"
622,"nm3843626"
622,"nm5364377"
2183,"nm0196860"
1622,"nm0125803"
1622,"nm0268380"
5653,"nm3073146"
3241,"nm0138927"
4433,"nm3634076"
2530,"nm1407914"
440,"nm0188722"
1349,"nm1346235"
1370,"nm0649117"
2878,"nm0000517"
4629,"nm0005101"
5959,"nm3543954"
2591,"nm1067779"
874,"nm0027285"
874,"nm0234442"
4104,NA
4834,"nm1229520"
251,"nm0284774"
1352,"nm0716257"
2184,"nm6976313"
1172,"nm5701972"
6582,"nm2366012"
6582,"nm1410159"
6582,"nm2419470"
6582,"nm2301412"
6582,"nm1137264"
6582,"nm4761826"
6582,"nm1846132"
6582,"nm2318753"
6582,"nm1488800"
6582,"nm1417392"
946,NA
4604,"nm0558873"
5989,"nm3609775"
6663,"nm2791932"
6663,"nm2790431"
3764,"nm1160962"
3764,"nm1413364"
5604,NA
6446,"nm0000881"
4966,"nm0058801"
5676,"nm4952295"
488,"nm0164191"
4040,"nm1892220"
232,"nm0282064"
1620,"nm0352639"
4891,"nm0379773"
6848,"nm0005618"
4081,"nm7924798"
3690,"nm13798721"
5316,"nm0833889"
6491,"nm4754642"
6491,"nm4753670"
2235,"nm0000154"
5495,"nm0744834"
1383,"nm2745900"
3860,"nm0001060"
5552,"nm0225269"
5873,"nm9306397"
1211,NA
343,"nm1304568"
2405,"nm0840075"
1261,"nm13819107"
746,"nm12065220"
3068,"nm13338461"
3068,"nm3368306"
4090,"nm6229717"
