"id","writers"
2142,"nm0548403"
2142,"nm0590361"
5581,"nm0000040"
5581,"nm0860292"
5581,"nm0925137"
3416,"nm0710793"
3416,"nm0000636"
6064,"nm0075444"
6064,"nm0463853"
6064,"nm0849416"
5945,"nm0484479"
5945,"nm0346436"
5945,"nm0460600"
5957,"nm0621783"
6036,"nm0637793"
6036,"nm0494435"
6672,"nm0866243"
6672,"nm0092658"
6672,"nm0922589"
6672,"nm0896542"
6672,"nm0131460"
6672,"nm0208086"
6672,"nm0673773"
6672,"nm0384227"
6672,"nm0621135"
6672,"nm0789758"
6672,"nm0812827"
6860,"nm0958424"
6860,"nm0928623"
15,"nm0741627"
5071,"nm0099541"
5071,"nm0286025"
5071,"nm0933858"
5185,"nm0762727"
5185,"nm0791217"
5279,"nm0562606"
5279,"nm0713454"
2350,"nm0722559"
2350,"nm0290371"
2350,"nm0208086"
2350,"nm0292368"
2350,"nm0408488"
2350,"nm0769249"
2227,"nm0881979"
2227,"nm0780252"
5549,"nm0401738"
5549,"nm0178008"
6351,"nm0644823"
6351,"nm0368074"
6351,"nm0452878"
6351,"nm0000041"
6351,"nm0000636"
5171,"nm0747657"
3101,"nm0000697"
3101,"nm0224634"
3101,"nm0029370"
3564,"nm0000019"
3564,"nm0280919"
3564,"nm0684083"
3564,"nm0001596"
3564,"nm0740021"
3637,"nm0320564"
3637,"nm0876564"
3781,"nm0000040"
3781,"nm0932229"
3781,"nm0860292"
3781,"nm0167767"
6798,"nm0000005"
4796,"nm0644048"
4796,"nm0499626"
4796,"nm0533241"
6833,"nm0002005"
6833,"nm0000697"
6833,"nm0475823"
6833,"nm0546140"
6288,"nm0027173"
6288,"nm0534191"
664,"nm0092803"
664,"nm0126562"
664,"nm0753757"
664,"nm0844446"
4901,"nm0463894"
4901,"nm0366063"
1676,"nm0632357"
1676,"nm0001501"
1676,"nm0129832"
5009,"nm0916139"
5009,"nm0058905"
5009,"nm0928623"
5009,"nm0922143"
5009,"nm0943753"
5009,"nm0357824"
5032,"nm0800796"
5032,"nm0510989"
5032,"nm0589614"
1018,"nm0112218"
1018,"nm0688117"
1018,"nm0931783"
5221,"nm0949917"
5221,"nm0808414"
1627,"nm0355261"
1627,"nm0124915"
1627,"nm0103032"
1627,"nm0228649"
1627,"nm0513744"
2674,"nm0003198"
5468,"nm0452878"
5468,"nm0644823"
5468,"nm0368074"
5468,"nm0000041"
5677,"nm0001203"
5677,"nm0712419"
5677,"nm0290809"
3862,"nm0000248"
491,"nm0029156"
491,"nm0906667"
5950,"nm0001294"
5950,"nm0000581"
716,"nm0408488"
716,"nm0769249"
716,"nm0147599"
716,"nm0598102"
716,"nm0130902"
4594,"nm0172628"
6356,"nm0680474"
6356,"nm0936428"
6356,"nm0000053"
6214,"nm0932229"
6214,"nm0913670"
6214,"nm0550861"
6259,"nm0490206"
6259,"nm0533524"
5007,"nm0632670"
5007,"nm0782883"
6283,"nm0051808"
6283,"nm0006249"
684,"nm0908753"
684,"nm0876562"
684,"nm0000683"
684,"nm0027173"
684,"nm0067103"
684,"nm0296737"
5034,"nm0049587"
5034,"nm0509510"
5034,"nm0542777"
5034,"nm0901629"
5034,"nm0958454"
5236,"nm0329304"
5236,"nm0352443"
5236,"nm0290833"
5236,"nm0828419"
2383,"nm0243921"
5483,"nm0536941"
5483,"nm0705228"
5483,"nm0801623"
2761,"nm0281556"
2761,"nm0102818"
2761,"nm0894523"
2187,"nm0414989"
2187,"nm0283780"
2187,"nm0062139"
3596,"nm0499626"
5821,"nm0027355"
5821,"nm0401520"
3691,"nm0788630"
3691,"nm0725009"
3691,"nm0455126"
3691,"nm0831972"
763,"nm0899254"
763,"nm0210460"
763,"nm0133424"
4899,"nm0000076"
4899,"nm0610115"
4145,"nm0299154"
4145,"nm0102824"
4145,"nm0564800"
6057,"nm0909556"
6057,"nm0371771"
6057,"nm0759041"
4742,"nm0931783"
4742,"nm0000683"
4844,"nm0384613"
4844,"nm0123194"
4898,"nm0367519"
4898,"nm0117955"
6679,"nm0015899"
6679,"nm0355964"
1796,"nm0715118"
1796,"nm0092267"
1796,"nm0092268"
1796,"nm0767110"
1796,"nm0309039"
4933,"nm0335455"
4948,"nm0000697"
4948,"nm0224634"
2905,"nm0000774"
2905,"nm0059026"
2905,"nm0346096"
2909,"nm0000019"
2909,"nm0280919"
2909,"nm0684083"
2909,"nm0740021"
2909,"nm0001596"
2461,"nm0000590"
2461,"nm0558577"
2612,"nm0949917"
2612,"nm0808414"
2612,"nm0492823"
2612,"nm0498126"
6216,"nm0410694"
5664,"nm0341458"
5664,"nm0000339"
5705,"nm0731679"
5705,"nm0000041"
5705,"nm0077159"
5705,"nm0368074"
5705,"nm0628305"
5705,"nm0644823"
2912,"nm0000774"
2912,"nm0280919"
2912,"nm0346096"
3623,"nm0113689"
3623,"nm0496468"
3623,"nm0425138"
3623,"nm0751207"
3623,"nm0000697"
3975,"nm0383604"
3975,"nm0167496"
3975,"nm0337541"
4172,"nm0899581"
4172,"nm0147599"
4172,"nm0695390"
4172,"nm0275269"
4172,"nm0290050"
4172,"nm0575804"
4172,"nm0856489"
4807,"nm0370328"
4807,"nm0944146"
4421,"nm0328959"
4421,"nm0000076"
4421,"nm0610115"
5862,"nm0958710"
4974,"nm0644823"
4974,"nm0386750"
4974,"nm0000041"
4974,"nm0452878"
4974,"nm0368074"
2944,"nm0730237"
876,"nm0001986"
876,"nm0043480"
5135,"nm0208086"
5135,"nm0001466"
5135,"nm0781112"
5135,"nm0553916"
5135,"nm0767781"
5135,"nm0158314"
5135,"nm0345242"
5135,"nm0856319"
5136,"nm0335455"
5136,"nm0400236"
5136,"nm0920067"
1284,"nm0062960"
5440,"nm0533745"
5440,"nm0286025"
2770,"nm0542631"
2770,"nm0001050"
2774,"nm0734132"
2774,"nm0000076"
2774,"nm0344171"
5593,"nm0001471"
5593,"nm0725075"
5593,"nm0000316"
5764,"nm0007186"
3664,"nm0670328"
3664,"nm0807977"
3754,"nm0351947"
5861,"nm0477696"
5861,"nm0842582"
4209,NA
4620,"nm0408718"
6352,"nm0000005"
6513,"nm0637793"
6513,"nm0177337"
6637,"nm0017855"
6637,"nm0000320"
6637,"nm0701918"
6720,"nm0499626"
6720,"nm0491306"
6720,"nm0730385"
6720,"nm0000636"
6883,"nm0000041"
6883,"nm0452878"
4895,"nm0820532"
4895,"nm0508792"
4895,"nm0215589"
4895,"nm0195647"
4895,"nm0130397"
744,"nm0873613"
744,"nm0300532"
978,"nm0531792"
978,"nm0916139"
1140,"nm0889513"
1563,"nm0537363"
1563,"nm0367820"
1563,"nm0558435"
1563,"nm0001220"
1563,"nm0542554"
1563,"nm0950109"
2472,"nm0916139"
2472,"nm0310775"
5678,"nm0752485"
5678,"nm0308900"
5678,"nm0428296"
5678,"nm0700950"
5678,"nm0781250"
5723,"nm0068650"
5723,"nm0325135"
5723,"nm0424986"
1198,"nm0218269"
1198,"nm0346310"
1198,"nm0471341"
1198,"nm0542247"
1198,"nm0865486"
1198,"nm0936252"
2876,"nm0325228"
2876,"nm0000591"
2876,"nm0804592"
4133,"nm0831694"
4133,"nm0001603"
4133,"nm0731679"
4266,"nm0452878"
4266,"nm0644823"
4266,"nm0000041"
4266,"nm0945491"
5419,"nm0297687"
6388,"nm0497369"
6388,"nm0285210"
6729,"nm0268230"
6729,"nm0375355"
5298,"nm0000320"
5298,"nm0017274"
2906,"nm0000774"
2906,"nm0346096"
2906,"nm0059026"
2906,"nm0653189"
83,"nm0357607"
83,"nm0948634"
83,"nm0330024"
83,"nm0059553"
89,"nm0000019"
89,"nm0280919"
89,"nm0684083"
89,"nm0740021"
5022,"nm0238898"
5022,"nm0402805"
1564,"nm0000040"
1564,"nm0816143"
1564,"nm0313570"
2033,"nm0537363"
2033,"nm0367820"
2033,"nm0001220"
2033,"nm0558435"
5646,"nm0223943"
5646,"nm0147599"
5646,"nm0275269"
5646,"nm0575804"
5646,"nm0290050"
5646,"nm0899581"
2089,"nm0957652"
2089,"nm0816458"
2486,"nm0712419"
2486,"nm0290809"
2486,"nm0573505"
2657,"nm0106810"
2657,"nm0000697"
2657,"nm0224634"
2707,"nm0713833"
2707,"nm0189117"
2707,"nm0722559"
3242,"nm0335455"
1219,"nm0603179"
1219,"nm0000419"
6820,"nm0000005"
5891,"nm0725009"
5891,"nm0001175"
6015,"nm0607876"
6015,"nm0809949"
6051,"nm0056217"
6051,"nm0560855"
4418,"nm0002087"
6129,"nm0670328"
6129,"nm0925493"
2362,"nm0644823"
2362,"nm0452878"
2362,"nm0386750"
2362,"nm0000041"
2362,"nm0402805"
1276,"nm0002192"
1276,"nm0491626"
1276,"nm0800631"
6930,"nm0443611"
6930,"nm0128050"
6116,"nm0653620"
6116,"nm0003340"
6116,"nm0845969"
6116,"nm0845966"
2157,"nm0537363"
2157,"nm0214989"
2157,"nm0001220"
2157,"nm0367820"
2157,"nm0558435"
133,"nm0654079"
4886,"nm0710919"
4886,"nm0594892"
4886,"nm0099429"
4886,"nm0003606"
1384,"nm0511837"
1384,"nm0529508"
3205,"nm0334357"
3205,"nm0696319"
3219,"nm0909556"
3219,"nm0196119"
3219,"nm0871308"
3206,"nm0208370"
3206,"nm0144677"
3206,"nm0346096"
3206,"nm0073053"
3206,"nm0207401"
3429,"nm0700950"
3429,"nm0781250"
3429,"nm0002005"
3429,"nm0785827"
3674,"nm0793881"
6197,"nm0218840"
124,"nm0093501"
124,"nm8800791"
124,"nm0146033"
124,"nm0001466"
124,"nm0173549"
124,"nm0000041"
124,"nm0223964"
124,"nm0452878"
124,"nm0856319"
124,"nm0884547"
798,"nm0284503"
798,"nm0054654"
798,"nm0000878"
798,"nm0034001"
4356,"nm0460608"
4356,"nm0047120"
4356,"nm0785245"
6838,"nm0008356"
6838,"nm0948870"
6150,"nm0428296"
6150,"nm0330024"
6931,"nm0695667"
6931,"nm0256831"
4060,"nm0406836"
4060,"nm0644823"
4060,"nm0452878"
4060,"nm0000041"
4060,"nm0945491"
346,"nm0000419"
346,"nm0959908"
4983,"nm0758357"
4983,"nm0690597"
627,"nm0948634"
627,"nm0818328"
627,"nm0578367"
715,"nm0386973"
4319,"nm0193638"
4319,"nm0617361"
4319,"nm0805292"
1017,"nm0628305"
1017,"nm0682757"
1017,"nm0151949"
5122,"nm0422270"
5122,"nm0488057"
5122,"nm0816143"
1507,"nm0664985"
1507,"nm0004122"
1570,"nm0762727"
1570,"nm0385573"
1570,"nm0831290"
2669,"nm0769998"
1839,"nm0602803"
1839,"nm0000540"
2776,"nm0000019"
2776,"nm0684083"
2776,"nm0280919"
2776,"nm0740021"
5415,"nm0743232"
5415,"nm0001175"
2327,"nm0819983"
2327,"nm0356422"
2340,"nm0066939"
2340,"nm0939606"
5465,"nm0595573"
5465,"nm0059553"
5465,"nm0056217"
5465,"nm0369386"
5465,"nm1702233"
5366,"nm0376992"
5366,"nm0381881"
5366,"nm0496482"
5366,"nm0775413"
5366,"nm0782704"
5366,"nm0902860"
3322,"nm0832099"
3322,"nm0268779"
1943,"nm0001466"
1943,"nm0607694"
1943,"nm0898812"
1943,"nm0006872"
1943,"nm0217258"
1943,"nm0223964"
4105,"nm0000591"
4105,"nm0102722"
4105,"nm0831816"
4459,"nm0000320"
4459,"nm0017855"
6085,"nm0942934"
6085,"nm0918902"
6085,"nm0261400"
6085,"nm0421255"
6087,"nm0403346"
6087,"nm0512231"
6087,"nm0189496"
6087,"nm0499626"
6087,"nm0903125"
4884,"nm0330227"
4884,"nm0330468"
4884,"nm0909556"
6357,"nm0537363"
6357,"nm0394200"
6357,"nm0926525"
6357,"nm0565886"
6357,"nm0001220"
6172,"nm0168759"
6172,"nm0204608"
6172,"nm0884854"
6172,"nm0077159"
6172,"nm0227481"
6172,"nm0404062"
6172,"nm0949917"
6646,"nm0006773"
6646,"nm0562606"
6646,"nm0484923"
6646,"nm0203062"
299,"nm0622540"
408,"nm0464846"
408,"nm0001789"
817,"nm0000774"
817,"nm0181497"
817,"nm0346096"
817,"nm0093927"
5399,"nm0898812"
5399,"nm0001466"
5399,"nm0408488"
5399,"nm0769249"
5508,"nm0284638"
5508,"nm0767022"
1291,"nm0000591"
1291,"nm0102722"
6130,"nm0368074"
6130,"nm0620462"
1828,"nm0816232"
1828,"nm0019855"
1828,"nm0354677"
1828,"nm0288218"
5340,"nm0000697"
5340,"nm0224634"
1979,"nm0331944"
1979,"nm0674759"
5362,"nm0897505"
5362,"nm0320833"
5362,"nm0049838"
5290,"nm0897505"
5290,"nm0320833"
2480,"nm0103488"
2480,"nm0475823"
2832,"nm0301145"
2832,"nm0467548"
2832,"nm0806099"
3665,"nm0140257"
3665,"nm0636793"
3665,"nm1025909"
3665,"nm0294837"
1153,"nm0398518"
1153,"nm0579954"
3798,"nm0920216"
3798,"nm0268779"
5820,"nm0225784"
5820,"nm0344171"
5820,"nm0729626"
6023,"nm0571414"
6023,"nm0027355"
1313,"nm0161615"
1313,"nm0433059"
1313,"nm0472695"
1313,"nm0473621"
1313,"nm0090076"
1313,"nm0639306"
1313,"nm0810860"
1313,"nm1545626"
4641,"nm0484923"
4641,"nm0629580"
4641,"nm0370697"
6267,"nm0508792"
6267,"nm0198765"
6267,"nm0297391"
6267,"nm14476130"
6268,"nm0665993"
6268,"nm0953790"
6268,"nm0408488"
6268,"nm0769249"
6268,"nm0953301"
6268,"nm0001596"
6268,"nm0139535"
6268,"nm0616242"
6421,"nm0600972"
6421,"nm0356227"
6421,"nm0913961"
4915,"nm0370328"
4915,"nm0281520"
6621,"nm0002216"
6621,"nm0529732"
4945,"nm0187563"
505,"nm0331453"
505,"nm0879853"
505,"nm0853456"
652,"nm0177228"
652,"nm0001545"
681,"nm0450262"
681,"nm0000320"
681,"nm0140643"
838,"nm0628058"
838,"nm0000914"
838,"nm0001801"
1226,"nm0668914"
1226,"nm0682757"
1226,"nm0237543"
2148,"nm0171562"
2148,"nm0597086"
5241,"nm0425913"
5241,"nm0375355"
5241,"nm0622284"
1504,"nm0517452"
1504,"nm0108634"
5268,"nm0469650"
5309,"nm0102722"
5309,"nm0000591"
5403,"nm0932229"
5403,"nm0377750"
5403,"nm0916047"
2221,"nm0741740"
2565,"nm0001986"
2565,"nm0112218"
4264,"nm0368074"
4264,"nm0847668"
3394,"nm0076111"
3394,"nm0000975"
3702,"nm0536249"
3702,"nm0354677"
3702,"nm0596850"
3702,"nm0000086"
3881,"nm0414317"
3881,"nm0627897"
3881,"nm0627906"
3881,"nm0922799"
3985,"nm0460600"
3846,"nm0067139"
3846,"nm0221991"
3846,"nm0065303"
3846,"nm0655220"
3846,"nm0172830"
3846,"nm0580897"
3846,"nm0697645"
6510,"nm0710698"
6652,"nm0461425"
6652,"nm0140588"
6652,"nm0358568"
6890,"nm0089169"
6890,"nm0001094"
6890,"nm0001220"
6890,"nm0420845"
6038,"nm0008906"
6038,"nm0757961"
6038,"nm0760617"
6038,"nm0906232"
40,"nm0000040"
40,"nm0002009"
500,"nm0331453"
500,"nm0879853"
500,"nm0853456"
601,"nm0286121"
601,"nm0816143"
601,"nm0671862"
601,"nm0115892"
601,"nm0094558"
601,"nm0939618"
601,"nm0214659"
601,"nm0309633"
601,"nm0341458"
5050,"nm0030019"
5050,"nm0290940"
938,"nm0874450"
938,"nm0459067"
938,"nm0279302"
1104,"nm0001220"
1104,"nm0001094"
1104,"nm0400731"
1104,"nm0537363"
1224,"nm0588475"
1224,"nm0718466"
1224,"nm0734911"
1379,"nm0181669"
1379,"nm0285302"
6296,"nm0218840"
1800,"nm0001023"
2048,"nm0501973"
5361,"nm0049838"
5361,"nm0320833"
5361,"nm0897505"
5417,"nm0179281"
5417,"nm0678008"
5417,"nm0024589"
5417,"nm0179278"
5417,"nm0366361"
5417,"nm0161863"
6824,"nm0048984"
6824,"nm0716262"
6824,"nm0382384"
6824,"nm0060236"
6824,"nm0000590"
517,"nm0000972"
517,"nm0299295"
517,"nm0519417"
5827,"nm0800319"
3641,"nm0058369"
3641,"nm0365417"
3641,"nm0002042"
3865,"nm0933858"
3865,"nm0785245"
3865,"nm0099541"
3865,"nm0445934"
5923,"nm0000316"
3955,"nm0203815"
3955,"nm0606510"
4199,"nm0000636"
4199,"nm0116663"
4199,"nm0195148"
4199,"nm0001874"
4211,"nm0505615"
4211,"nm0000591"
5133,"nm0636774"
5133,"nm0660886"
6155,"nm0874450"
6875,"nm0591543"
6875,"nm0006168"
6875,"nm0005200"
6875,"nm0110771"
6875,"nm0578859"
6875,"nm0781777"
6875,"nm0569534"
476,"nm0450262"
476,"nm0578483"
626,"nm0447860"
626,"nm0337311"
626,"nm2471864"
626,"nm2472689"
950,"nm0001279"
3654,"nm0006872"
3654,"nm0001466"
3654,"nm0000783"
3654,"nm0000934"
1395,"nm0898812"
5553,"nm0544780"
5553,"nm0818994"
5553,"nm0420651"
5553,"nm0603179"
1646,"nm0001228"
1646,"nm0000454"
1646,"nm0816143"
2335,"nm0829661"
2335,"nm0928642"
2335,"nm0499626"
2335,"nm0626587"
2357,"nm0523996"
2357,"nm0897505"
2357,"nm0000086"
2357,"nm0354677"
5112,"nm0592340"
5112,"nm0728149"
5560,"nm0448392"
421,"nm0477696"
421,"nm3528114"
421,"nm0511278"
5692,"nm0909556"
5692,"nm0196119"
5692,"nm0119423"
3473,"nm0006445"
3134,"nm0020571"
3134,"nm0286025"
3294,"nm0759029"
3294,"nm0379052"
3644,"nm0712362"
3644,"nm0537363"
3644,"nm0001220"
6127,"nm0140643"
6127,"nm0220227"
6127,"nm0656098"
4076,"nm0956394"
4823,"nm0000095"
4823,"nm0741582"
6313,"nm0566752"
6313,"nm0688117"
6313,"nm0860651"
6418,"nm0881979"
6418,"nm0853138"
252,"nm0350574"
252,"nm0434443"
252,"nm0460033"
252,"nm0956391"
6512,"nm0091430"
6512,"nm0540816"
5021,"nm0000783"
5021,"nm0113582"
6572,"nm0097848"
6572,"nm0201541"
6758,"nm0533745"
6909,"nm0890825"
6909,"nm0783934"
6909,"nm0002020"
6909,"nm0059553"
287,"nm0354150"
287,"nm0780833"
406,"nm0166018"
406,"nm0622334"
686,"nm0214989"
686,"nm0009025"
686,"nm0099541"
710,"nm0001170"
710,"nm0000540"
1026,"nm0375342"
1026,"nm0377750"
5146,"nm0603179"
5146,"nm0000934"
5214,"nm0001596"
5214,"nm0090504"
5101,"nm0000783"
5101,"nm0172826"
5101,"nm0332417"
5101,"nm0908550"
5363,"nm0049838"
5363,"nm0897505"
5363,"nm0320833"
2126,NA
2351,"nm0936254"
2651,"nm0677880"
2651,"nm0685316"
5864,"nm0507564"
2756,"nm0831290"
2756,"nm0312078"
2821,"nm0448392"
2983,NA
3027,"nm0074383"
3027,"nm0932229"
3129,"nm0393645"
3129,"nm0488057"
147,"nm0223207"
147,"nm0424986"
147,"nm2125481"
5688,"nm0128845"
3516,"nm0724798"
3516,"nm0428243"
3516,"nm1635526"
3785,"nm0000338"
3785,"nm0636002"
3785,"nm0267018"
3785,"nm0103357"
1535,"nm0674518"
1535,"nm0218840"
5905,"nm0127253"
5905,"nm0576529"
5920,"nm0236279"
5920,"nm0000697"
5920,"nm0224634"
3956,"nm0012646"
3956,"nm1428601"
5956,"nm0626334"
5956,"nm0420383"
6364,"nm0000184"
6364,"nm0004555"
6420,"nm0286734"
6420,"nm0644823"
6420,"nm0452878"
6420,"nm0695218"
6420,"nm0267018"
6420,"nm0000041"
6463,"nm0017855"
6463,"nm0000320"
6463,"nm0701918"
6847,NA
6911,"nm0000774"
6911,"nm0744081"
6911,"nm0001731"
6911,"nm0346096"
6911,"nm0672543"
1967,"nm0000783"
1967,"nm0172826"
1967,"nm0283962"
1967,"nm8965284"
4904,"nm0926365"
4904,"nm0326338"
4942,"nm0000341"
4942,"nm0317254"
654,"nm0942723"
654,"nm0075859"
654,"nm0909556"
654,"nm0196119"
654,"nm0636260"
654,"nm0027011"
4992,"nm0540816"
4992,"nm0436894"
4992,"nm0191580"
4992,"nm0871333"
721,"nm0277807"
721,"nm0277849"
114,"nm0000040"
114,"nm0121256"
1460,"nm0537363"
1460,"nm0542539"
1460,"nm0001220"
1485,"nm0277807"
1485,"nm0277849"
1485,"nm0718466"
1485,"nm0000517"
1485,"nm0374268"
1485,"nm0587518"
1737,"nm0214989"
1737,"nm0099541"
1863,"nm0017833"
1863,"nm0674135"
1863,"nm0825524"
5347,"nm0862781"
5347,"nm0601811"
5347,"nm0001243"
2197,"nm0002042"
2285,"nm0383359"
2731,"nm0178785"
2731,"nm0178787"
2731,"nm0536249"
2731,"nm0897505"
2731,"nm0320833"
2875,"nm0506920"
2875,"nm5557134"
5621,"nm0573505"
5621,"nm0000953"
2959,"nm0459067"
2959,"nm0445934"
6310,"nm0005645"
6310,"nm0526876"
3240,"nm0622547"
3240,"nm0000265"
3240,"nm2562061"
3240,"nm0001801"
3240,"nm0130773"
1388,"nm0003407"
1388,"nm0899581"
1388,"nm0045938"
5831,"nm0181019"
5831,"nm0181020"
5831,"nm0558577"
6655,"nm0428056"
6655,"nm0177146"
6655,"nm0467646"
3870,"nm0374268"
3870,"nm0718466"
95,"nm0000878"
95,"nm0572682"
95,"nm0653322"
95,"nm0332417"
95,"nm0053506"
95,"nm0526876"
95,"nm0079341"
95,"nm0133917"
95,"nm0889296"
4333,"nm0166018"
4382,"nm0862781"
4382,"nm0085353"
4452,"nm0913346"
4452,"nm0001047"
4452,"nm0004766"
3434,"nm0001501"
1666,"nm0423524"
6516,"nm0943382"
6516,"nm0181051"
6516,"nm0616152"
6606,"nm0127788"
6606,"nm0366422"
6606,"nm2264778"
6803,"nm0707804"
6803,"nm4781842"
6805,"nm0001094"
6805,"nm0442099"
6805,"nm0783544"
6459,"nm0005645"
6459,"nm0526876"
278,"nm0001348"
531,"nm0853138"
531,"nm0000697"
531,"nm0224634"
5025,"nm0001202"
5245,"nm0000320"
5245,"nm0140643"
1213,"nm0214989"
1213,"nm0099541"
2083,"nm0199381"
2083,"nm0865719"
2026,"nm0190054"
2026,"nm0000835"
5383,"nm0701374"
5383,"nm0000338"
6134,"nm0002216"
6134,"nm0891554"
5464,"nm0343408"
5464,"nm0001321"
5464,"nm0542554"
2369,"nm0862781"
2369,"nm0718466"
2431,"nm0195949"
2431,"nm0956571"
2719,"nm0279830"
2719,"nm0861633"
2719,"nm0120491"
2719,"nm0587518"
2719,"nm0030019"
2719,"nm0713128"
1903,"nm0516344"
2737,"nm0001465"
5614,"nm0000127"
5614,"nm0410694"
3163,"nm0355077"
3163,"nm0944318"
3163,"nm0674135"
6245,"nm0000045"
3844,"nm0000691"
3869,"nm0000095"
5902,"nm0302904"
5902,"nm0798103"
5902,"nm0562606"
3926,"nm0748928"
3949,"nm0443969"
3949,"nm0719339"
3949,"nm0000860"
4190,"nm0000019"
4190,"nm0953301"
5090,"nm0211995"
5090,"nm0290956"
5090,"nm0518711"
5090,"nm0720868"
5090,"nm0869935"
5090,"nm0920472"
5090,"nm0947343"
5090,"nm10950558"
4278,"nm0873836"
4278,"nm0640874"
4278,"nm0412465"
6029,"nm0234207"
6029,"nm0251198"
6029,"nm0273417"
6029,"nm0370426"
6029,"nm0000694"
5510,"nm0280063"
5510,"nm4822665"
5510,"nm0274005"
5510,"nm0759238"
4504,"nm0725379"
4539,"nm0501015"
4539,"nm0330830"
4539,"nm0001789"
6509,"nm0296532"
6527,"nm0788991"
6744,"nm0377750"
6744,"nm0628058"
6744,"nm0000914"
6744,"nm0000953"
305,"nm0000694"
305,"nm0902283"
6683,"nm0284503"
6683,"nm0769121"
6683,"nm0168746"
6683,"nm0284239"
365,"nm0000184"
365,"nm0441718"
365,"nm0404754"
5700,"nm0653620"
5700,"nm0860019"
5700,"nm1000119"
5700,"nm0209684"
581,"nm0000517"
624,"nm0099541"
624,"nm0214989"
624,"nm0181019"
624,"nm0181020"
774,"nm0006639"
774,"nm0684719"
5061,"nm0392947"
5172,"nm0566130"
5172,"nm0001681"
5207,"nm0287046"
5207,"nm0743584"
1528,"nm0238898"
1528,"nm0778819"
1528,"nm0117068"
1716,"nm0021363"
1716,"nm0000045"
6096,"nm0273335"
6096,"nm0258977"
5292,"nm0087861"
3469,"nm0001466"
3469,"nm0607694"
3469,"nm0002759"
5608,"nm0001801"
5608,"nm0690431"
3045,"nm0542539"
3045,"nm0001220"
3084,"nm0469594"
3084,"nm0385264"
3156,"nm0277807"
3156,"nm0277849"
3156,"nm0587518"
3156,"nm0001047"
3248,"nm0000217"
3248,"nm0552731"
1353,"nm0000076"
1353,"nm0723827"
1353,"nm0771535"
3751,"nm0113872"
3751,"nm0765091"
3752,"nm0874308"
3752,"nm0783913"
3752,"nm0153508"
3752,"nm0001279"
3776,"nm0943382"
4351,"nm0530995"
4351,"nm0759029"
4351,"nm0923319"
4586,"nm0338591"
4586,"nm0365621"
6106,"nm0911486"
6348,"nm0625846"
6348,"nm0667714"
6348,"nm0903474"
2942,"nm0000934"
2942,"nm0033490"
2942,"nm0889513"
2942,"nm0004462"
3656,"nm0741706"
3656,"nm0194384"
3656,"nm0209322"
6248,"nm0491306"
6248,"nm0000338"
6248,"nm0154665"
6248,"nm0306949"
6248,"nm0713128"
6248,"nm0765091"
6248,"nm0874308"
6721,"nm0000341"
6260,"nm0787289"
6260,"nm0684432"
6914,"nm0000958"
289,"nm0354150"
289,"nm0408681"
304,"nm0315205"
355,"nm0732900"
1177,"nm0883055"
302,"nm0001202"
5846,"nm0083201"
5846,"nm0096566"
5846,"nm0763587"
687,"nm0131995"
99,"nm0371883"
99,"nm0591275"
755,"nm0600860"
784,"nm0000316"
784,"nm0825799"
784,"nm0000921"
784,"nm0001640"
784,"nm0880078"
901,"nm0206137"
901,"nm0001603"
901,"nm0468614"
1253,"nm0166049"
1691,"nm0037491"
1691,"nm0723827"
6770,"nm0073053"
6770,"nm0207401"
6770,"nm0757790"
6770,"nm0897715"
5881,"nm0000320"
5881,"nm0140643"
5389,"nm0166018"
5389,"nm0366063"
2349,"nm0909556"
2349,"nm0119423"
5481,"nm0423524"
2552,"nm0747456"
2552,"nm0768369"
2618,"nm0166405"
2618,"nm0198014"
2536,"nm0234207"
2536,"nm0359105"
2536,"nm0951731"
2978,"nm0058057"
5680,"nm0944003"
5680,"nm0748665"
2115,"nm1017132"
2115,"nm0839996"
2115,"nm0917358"
5726,"nm0537363"
5726,"nm0542539"
5726,"nm0001220"
3373,"nm0001037"
3373,"nm0000092"
3373,"nm0001385"
3373,"nm0000416"
3373,"nm0001402"
3373,"nm0001589"
3373,"nm0540627"
3431,"nm0002005"
3431,"nm0214989"
3431,"nm0787289"
5981,"nm0907186"
5981,"nm0001175"
4666,"nm0175350"
6131,"nm0323945"
6131,"nm0832099"
6142,"nm0377066"
6142,"nm0001361"
6350,"nm0895804"
6360,"nm0001047"
6170,"nm0827827"
6170,"nm0778743"
6170,"nm0732631"
6170,"nm0798103"
208,"nm0001023"
6897,"nm0000698"
6897,"nm0000316"
6897,"nm0791217"
608,"nm0000040"
608,"nm0856842"
101,"nm0428618"
101,"nm0255196"
101,"nm0190030"
1394,"nm0858379"
1394,"nm0341458"
1394,"nm0577477"
1508,"nm0682757"
1508,"nm0460190"
1508,"nm0601944"
1508,"nm0909063"
6189,"nm0331453"
6189,"nm0879853"
6189,"nm0853456"
5272,"nm0237543"
5272,"nm0614775"
5272,"nm0872347"
1693,"nm0253415"
1693,"nm0037491"
1693,"nm0316002"
1739,"nm1255905"
1739,"nm0450720"
2000,"nm0414317"
2000,"nm0226889"
2000,"nm0227029"
2000,"nm0357687"
2205,NA
2279,"nm0001353"
2279,"nm0319932"
2279,"nm0378256"
6031,"nm0139536"
6031,"nm0587531"
2710,"nm0001940"
2710,"nm0331956"
5602,"nm0123194"
5602,"nm0147247"
5602,"nm0600841"
3146,"nm0054896"
