"id","tconst","directors","writers"
419,"tt0047834","nm0060742,nm0354691","nm0000567,nm0937852,nm0532063,nm8227431,nm0354691,nm0060742,nm0372677,nm1157821"
567,"tt0047849","nm0836328","nm0442228,nm0570190,nm0107734"
653,"tt0047865","nm0500552,nm0861703","nm0252100"
679,"tt0047868","nm0200877","nm0200877,nm0694792,nm0883236,nm0560943"
6238,"tt0047975","nm0505610","nm0880489,nm0661915"
5277,"tt0048034","nm0229424","nm0001294,nm0168829"
1972,"tt0048091","nm0678928","nm0786073,nm0295786"
2116,"tt0048115","nm0591142","nm0108163"
2229,"tt0048140","nm0000581","nm0842485,nm0123242,nm0750357,nm0000581,nm0372942"
2868,"tt0048261","nm0000736","nm0818765,nm0080135"
2919,"tt0048280","nm0314671,nm0414144,nm0527217,nm0194018","nm0338950,nm0672093,nm0727370,nm0942723,nm0196119,nm0159767,nm0335469,nm0400056,nm0670328,nm0689679,nm0850895,nm3085481"
5712,"tt0048342","nm0542649","nm0948634,nm5042917,nm0283638"
5810,"tt0048424","nm0001452","nm0344181,nm0012938,nm0001452"
3634,"tt0048445","nm0003593","nm0397022,nm0525067,nm0006256,nm0358564,nm0726704"
3778,"tt0048473","nm0006249","nm0051808,nm0006249"
4052,"tt0048545","nm0712947","nm0827856,nm0795730,nm0712947"
4531,"tt0048591","nm0462163","nm0527337,nm0644238,nm0342278,nm0342303"
6053,"tt0048605","nm0000697","nm0000697,nm0043480"
4473,"tt0048624","nm0548094","nm0548094"
4512,"tt0048641","nm0000005","nm0000005"
4757,"tt0048673","nm0000180","nm0491306,nm0060914,nm0000180,nm0829330"
6385,"tt0048728","nm0000033","nm0371088,nm0230196,nm0178785"
6414,"tt0048734","nm0623401","nm0279795,nm0770337"
6704,"tt0048801","nm0002031","nm0404062,nm0532030"
5067,"tt0049030","nm0710924","nm1642654,nm0291439,nm0925212,nm0874308"
5438,"tt0049085","nm0890480","nm0484761,nm1198523,nm0890480"
2122,"tt0049261","nm0828419","nm0272209,nm0347451,nm0595573"
2142,"tt0049268","nm0124877","nm0548403,nm0590361"
5581,"tt0049406","nm0000040","nm0000040,nm0860292,nm0925137"
3416,"tt0049512","nm0952646","nm0710793,nm0000636"
6064,"tt0049579","nm0548189","nm0075444,nm0463853,nm0849416"
5945,"tt0049646","nm0346436","nm0484479,nm0346436,nm0460600"
5957,"tt0049653","nm0030917","nm0621783"
6036,"tt0049730","nm0000406","nm0637793,nm0494435"
6672,"tt0049934","nm0896542","nm0866243,nm0092658,nm0922589,nm0896542,nm0131460,nm0208086,nm0673773,nm0384227,nm0621135,nm0789758,nm0812827"
6860,"tt0049966","nm0802862","nm0958424,nm0928623"
15,"tt0050083","nm0001486","nm0741627"
5071,"tt0050212","nm0000180","nm0099541,nm0286025,nm0933858"
5185,"tt0050280","nm0279807","nm0762727,nm0791217"
5279,"tt0050356","nm0694090","nm0562606,nm0713454"
2350,"tt0050381","nm0290371","nm0722559,nm0290371,nm0208086,nm0292368,nm0408488,nm0769249"
2227,"tt0050468","nm0836328","nm0881979,nm0780252"
5549,"tt0050546","nm0388913","nm0401738,nm0178008"
6351,"tt0050613","nm0000041","nm0644823,nm0368074,nm0452878,nm0000041,nm0000636"
5171,"tt0050634","nm0435563","nm0747657"
3101,"tt0050658","nm0000697","nm0000697,nm0224634,nm0029370"
3564,"tt0050783","nm0000019","nm0000019,nm0280919,nm0684083,nm0001596,nm0740021"
3637,"tt0050798","nm0829038","nm0320564,nm0876564"
3781,"tt0050825","nm0000040","nm0000040,nm0932229,nm0860292,nm0167767"
6798,"tt0050986","nm0000005","nm0000005"
4796,"tt0051036","nm0533241","nm0644048,nm0499626,nm0533241"
6833,"tt0051201","nm0000697","nm0002005,nm0000697,nm0475823,nm0546140"
6288,"tt0051207","nm0000033","nm0027173,nm0534191"
664,"tt0051244","nm0753757","nm0092803,nm0126562,nm0753757,nm0844446"
4901,"tt0051337","nm0432846","nm0463894,nm0366063"
1676,"tt0051378","nm0001501","nm0632357,nm0001501,nm0129832"
5009,"tt0051411","nm0943758","nm0916139,nm0058905,nm0928623,nm0922143,nm0943753,nm0357824"
5032,"tt0051418","nm0947105,nm0234893","nm0800796,nm0510989,nm0589614"
1018,"tt0051459","nm0112218","nm0112218,nm0688117,nm0931783"
5221,"tt0051525","nm0006452","nm0949917,nm0808414"
1627,"tt0051565","nm0635554","nm0355261,nm0124915,nm0103032,nm0228649,nm0513744"
2674,"tt0051786","nm0128715","nm0003198"
5468,"tt0051808","nm0000041","nm0452878,nm0644823,nm0368074,nm0000041"
5677,"tt0051878","nm0728688","nm0001203,nm0712419,nm0290809"
3862,"tt0052077","nm0000248","nm0000248"
491,"tt0052080","nm0906667","nm0029156,nm0906667"
5950,"tt0052106","nm0000581","nm0001294,nm0000581"
716,"tt0052216","nm0598102","nm0408488,nm0769249,nm0147599,nm0598102,nm0130902"
4594,"tt0052230","nm0549893,nm0796923","nm0172628"
6356,"tt0052293","nm0727999","nm0680474,nm0936428,nm0000053"
6214,"tt0052365","nm0281507","nm0932229,nm0913670,nm0550861"
6259,"tt0052391","nm0347086,nm0169294","nm0490206,nm0533524"
5007,"tt0052567","nm0645477","nm0632670,nm0782883"
6283,"tt0052572","nm0006249","nm0051808,nm0006249"
684,"tt0052618","nm0943758","nm0908753,nm0876562,nm0000683,nm0027173,nm0067103,nm0296737"
5034,"tt0052638","nm0229424","nm0049587,nm0509510,nm0542777,nm0901629,nm0958454"
5236,"tt0052738","nm0828419","nm0329304,nm0352443,nm0290833,nm0828419"
2383,"tt0052893","nm0720297","nm0243921"
5483,"tt0052902","nm0000406","nm0536941,nm0705228,nm0801623"
2761,"tt0052948","nm0505610","nm0281556,nm0102818,nm0894523"
2187,"tt0053059","nm0718106","nm0414989,nm0283780,nm0062139"
3596,"tt0053125","nm0000033","nm0499626"
5821,"tt0053131","nm0003593","nm0027355,nm0401520"
3691,"tt0053143","nm0001175","nm0788630,nm0725009,nm0455126,nm0831972"
763,"tt0053146","nm0133424","nm0899254,nm0210460,nm0133424"
4899,"tt0053198","nm0000076","nm0000076,nm0610115"
4145,"tt0053221","nm0001328","nm0299154,nm0102824,nm0564800"
6057,"tt0053271","nm0059106","nm0909556,nm0371771,nm0759041"
4742,"tt0053318","nm0000581","nm0931783,nm0000683"
4844,"tt0053335","nm0628149","nm0384613,nm0123194"
4898,"tt0053354","nm0859387","nm0367519,nm0117955"
6679,"tt0053434","nm0229424","nm0015899,nm0355964"
1796,"tt0053459","nm0290802","nm0715118,nm0092267,nm0092268,nm0767110,nm0309039"
4933,"tt0053580","nm0000078","nm0335455"
4948,"tt0053604","nm0000697","nm0000697,nm0224634"
2905,"tt0053619","nm0000774","nm0000774,nm0059026,nm0346096"
2909,"tt0053779","nm0000019","nm0000019,nm0280919,nm0684083,nm0740021,nm0001596"
2461,"tt0053925","nm0000339","nm0000590,nm0558577"
2612,"tt0053946","nm0006452","nm0949917,nm0808414,nm0492823,nm0498126"
6216,"tt0053976","nm0000005","nm0410694"
5664,"tt0054033","nm0000339","nm0341458,nm0000339"
5705,"tt0054047","nm0836328","nm0731679,nm0000041,nm0077159,nm0368074,nm0628305,nm0644823"
2912,"tt0054130","nm0000774","nm0000774,nm0280919,nm0346096"
3623,"tt0054135","nm0587277","nm0113689,nm0496468,nm0425138,nm0751207,nm0000697"
3975,"tt0054189","nm0167496","nm0383604,nm0167496,nm0337541"
4172,"tt0054248","nm0899581","nm0899581,nm0147599,nm0695390,nm0275269,nm0290050,nm0575804,nm0856489"
4807,"tt0054357","nm0002175","nm0370328,nm0944146"
4421,"tt0054389","nm0000076","nm0328959,nm0000076,nm0610115"
5862,"tt0054439","nm0044929","nm0958710"
4974,"tt0054460","nm0000041","nm0644823,nm0386750,nm0000041,nm0452878,nm0368074"
2944,"tt0054632","nm0720297","nm0730237"
876,"tt0054698","nm0001175","nm0001986,nm0043480"
5135,"tt0054756","nm0001466","nm0208086,nm0001466,nm0781112,nm0553916,nm0767781,nm0158314,nm0345242,nm0856319"
5136,"tt0054757","nm0002031,nm0000078","nm0335455,nm0400236,nm0920067"
1284,"tt0054771","nm0042885","nm0062960"
5440,"tt0054953","nm0496746","nm0533745,nm0286025"
2770,"tt0055031","nm0006452","nm0542631,nm0001050"
2774,"tt0055032","nm0000076","nm0734132,nm0000076,nm0344171"
5593,"tt0055069","nm0001471","nm0001471,nm0725075,nm0000316"
5764,"tt0055184","nm0001379","nm0007186"
3664,"tt0055254","nm0314671,nm0527217,nm0718627","nm0670328,nm0807977"
3754,"tt0055274","nm0351947","nm0351947"
5861,"tt0055277","nm0842582","nm0477696,nm0842582"
4209,"tt0055385","nm0712540",NA
4620,"tt0055471","nm0001415","nm0408718"
6352,"tt0055499","nm0000005","nm0000005"
6513,"tt0055558","nm0000406","nm0637793,nm0177337"
6637,"tt0055601","nm0000320","nm0017855,nm0000320,nm0701918"
6720,"tt0055614","nm0730385,nm0936404","nm0499626,nm0491306,nm0730385,nm0000636"
6883,"tt0055630","nm0000041","nm0000041,nm0452878"
4895,"tt0055719","nm0005789","nm0820532,nm0508792,nm0215589,nm0195647,nm0130397"
744,"tt0055798","nm0001239","nm0873613,nm0300532"
978,"tt0055824","nm0496746","nm0531792,nm0916139"
1140,"tt0055852","nm0889513","nm0889513"
1563,"tt0055928","nm0950109","nm0537363,nm0367820,nm0558435,nm0001220,nm0542554,nm0950109"
2472,"tt0056085","nm0000406,nm0368871,nm0550892,nm0861703","nm0916139,nm0310775"
5678,"tt0056197","nm0002175,nm0554249,nm0652631,nm0926919,nm0953123","nm0752485,nm0308900,nm0428296,nm0700950,nm0781250"
5723,"tt0056217","nm0000406","nm0068650,nm0325135,nm0424986"
1198,"tt0056221","nm0936252","nm0218269,nm0346310,nm0471341,nm0542247,nm0865486,nm0936252"
2876,"tt0056291","nm0000591","nm0325228,nm0000591,nm0804592"
4133,"tt0056412","nm0001603","nm0831694,nm0001603,nm0731679"
4266,"tt0056443","nm0000041","nm0452878,nm0644823,nm0000041,nm0945491"
5419,"tt0056492","nm0849060","nm0297687"
6388,"tt0056592","nm0612322","nm0497369,nm0285210"
6729,"tt0056687","nm0000736","nm0268230,nm0375355"
5298,"tt0056732","nm0000320","nm0000320,nm0017274"
2906,"tt0056736","nm0000774","nm0000774,nm0346096,nm0059026,nm0653189"
83,"tt0056800","nm0712947,nm0337885,nm0554249","nm0357607,nm0948634,nm0330024,nm0059553"
89,"tt0056801","nm0000019","nm0000019,nm0280919,nm0684083,nm0740021"
5022,"tt0056869","nm0000033","nm0238898,nm0402805"
1564,"tt0057012","nm0000040","nm0000040,nm0816143,nm0313570"
2033,"tt0057076","nm0950109","nm0537363,nm0367820,nm0001220,nm0558435"
5646,"tt0057091","nm0899581","nm0223943,nm0147599,nm0275269,nm0575804,nm0290050,nm0899581"
2089,"tt0057098","nm0001905","nm0957652,nm0816458"
2486,"tt0057163","nm0728688","nm0712419,nm0290809,nm0573505"
2657,"tt0057187","nm0000697","nm0106810,nm0000697,nm0224634"
2707,"tt0057197","nm0149548","nm0713833,nm0189117,nm0722559"
3242,"tt0057298","nm0572132","nm0335455"
1219,"tt0057345","nm0000419","nm0603179,nm0000419"
6820,"tt0057358","nm0000005","nm0000005"
5891,"tt0057413","nm0001175","nm0725009,nm0001175"
6015,"tt0057463","nm0715346","nm0607876,nm0809949"
6051,"tt0057490","nm0521334","nm0056217,nm0560855"
4418,"tt0057495","nm0002087","nm0002087"
6129,"tt0057546","nm0718627,nm0314671,nm0359457","nm0670328,nm0925493"
2362,"tt0057565","nm0000041","nm0644823,nm0452878,nm0386750,nm0000041,nm0402805"
1276,"tt0057591","nm0491626","nm0002192,nm0491626,nm0800631"
6930,"tt0057831","nm0128050","nm0443611,nm0128050"
6116,"tt0057967","nm0653620","nm0653620,nm0003340,nm0845969,nm0845966"
2157,"tt0058150","nm0357891","nm0537363,nm0214989,nm0001220,nm0367820,nm0558435"
133,"tt0058182","nm0504513","nm0654079"
4886,"tt0058203","nm0003606","nm0710919,nm0594892,nm0099429,nm0003606"
1384,"tt0058281","nm0511837","nm0511837,nm0529508"
3205,"tt0058329","nm0000033","nm0334357,nm0696319"
3219,"tt0058331","nm0829038","nm0909556,nm0196119,nm0871308"
3206,"tt0058335","nm0001120","nm0208370,nm0144677,nm0346096,nm0073053,nm0207401"
3429,"tt0058383","nm0689659","nm0700950,nm0781250,nm0002005,nm0785827"
3674,"tt0058430","nm0793881","nm0793881"
6197,"tt0058450","nm0218840","nm0218840"
124,"tt0058461","nm0001466","nm0093501,nm8800791,nm0146033,nm0001466,nm0173549,nm0000041,nm0223964,nm0452878,nm0856319,nm0884547"
798,"tt0058567","nm0000878","nm0284503,nm0054654,nm0000878,nm0034001"
4356,"tt0058576","nm0001239","nm0460608,nm0047120,nm0785245"
6838,"tt0058625","nm0856267","nm0008356,nm0948870"
6150,"tt0058648","nm0554249","nm0428296,nm0330024"
6931,"tt0058777","nm0256831","nm0695667,nm0256831"
4060,"tt0058888","nm0000041","nm0406836,nm0644823,nm0452878,nm0000041,nm0945491"
346,"tt0058898","nm0000419","nm0000419,nm0959908"
4983,"tt0058946","nm0690597","nm0758357,nm0690597"
627,"tt0058947","nm0002175","nm0948634,nm0818328,nm0578367"
715,"tt0058968","nm0386973","nm0386973"
4319,"tt0058979","nm0617361","nm0193638,nm0617361,nm0805292"
1017,"tt0059017","nm0799033","nm0628305,nm0682757,nm0151949"
5122,"tt0059037","nm0422484,nm0001603","nm0422270,nm0488057,nm0816143"
1507,"tt0059113","nm0000180","nm0664985,nm0004122"
1570,"tt0059127","nm0279807","nm0762727,nm0385573,nm0831290"
2669,"tt0059153","nm0769998","nm0769998"
1839,"tt0059170","nm0000540","nm0602803,nm0000540"
2776,"tt0059229","nm0000019","nm0000019,nm0684083,nm0280919,nm0740021"
5415,"tt0059243","nm0001175","nm0743232,nm0001175"
2327,"tt0059259","nm0414672","nm0819983,nm0356422"
2340,"tt0059260","nm0504513","nm0066939,nm0939606"
5465,"tt0059263","nm0542649","nm0595573,nm0059553,nm0056217,nm0369386,nm1702233"
5366,"tt0059265","nm0782704,nm0857941,nm0917751","nm0376992,nm0381881,nm0496482,nm0775413,nm0782704,nm0902860"
3322,"tt0059448","nm0229424","nm0832099,nm0268779"
1943,"tt0059578","nm0001466","nm0001466,nm0607694,nm0898812,nm0006872,nm0217258,nm0223964"
4105,"tt0059646","nm0000591","nm0000591,nm0102722,nm0831816"
4459,"tt0059719","nm0000320","nm0000320,nm0017855"
6085,"tt0059740","nm0368871","nm0942934,nm0918902,nm0261400,nm0421255"
6087,"tt0059742","nm0936404","nm0403346,nm0512231,nm0189496,nm0499626,nm0903125"
4884,"tt0059793","nm0829038","nm0330227,nm0330468,nm0909556"
6357,"tt0059800","nm0950109","nm0537363,nm0394200,nm0926525,nm0565886,nm0001220"
6172,"tt0059825","nm0001239","nm0168759,nm0204608,nm0884854,nm0077159,nm0227481,nm0404062,nm0949917"
6646,"tt0059885","nm0733476","nm0006773,nm0562606,nm0484923,nm0203062"
299,"tt0060086","nm0318150","nm0622540"
408,"tt0060107","nm0001789","nm0464846,nm0001789"
817,"tt0060176","nm0000774","nm0000774,nm0181497,nm0346096,nm0093927"
5399,"tt0060196","nm0001466","nm0898812,nm0001466,nm0408488,nm0769249"
5508,"tt0060223","nm0767022","nm0284638,nm0767022"
1291,"tt0060268","nm0000591","nm0000591,nm0102722"
6130,"tt0060277","nm0645477","nm0368074,nm0620462"
1828,"tt0060400","nm0402161","nm0816232,nm0019855,nm0354677,nm0288218"
5340,"tt0060424","nm0000697","nm0000697,nm0224634"
1979,"tt0060429","nm0208111","nm0331944,nm0674759"
5362,"tt0060450","nm0320833","nm0897505,nm0320833,nm0049838"
5290,"tt0060475","nm0320833","nm0897505,nm0320833"
2480,"tt0060522","nm0943758","nm0103488,nm0475823"
2832,"tt0060584","nm0301145","nm0301145,nm0467548,nm0806099"
3665,"tt0060782","nm0149548","nm0140257,nm0636793,nm1025909,nm0294837"
1153,"tt0060802","nm0579954","nm0398518,nm0579954"
3798,"tt0060818","nm0002137","nm0920216,nm0268779"
5820,"tt0060891","nm0729626","nm0225784,nm0344171,nm0729626"
6023,"tt0060934","nm0936404","nm0571414,nm0027355"
1313,"tt0060959","nm0161615","nm0161615,nm0433059,nm0472695,nm0473621,nm0090076,nm0639306,nm0810860,nm1545626"
4641,"tt0061024","nm0235066","nm0484923,nm0629580,nm0370697"
6267,"tt0061036","nm0198765","nm0508792,nm0198765,nm0297391,nm14476130"
6268,"tt0061037","nm0006615,nm0001120,nm0001596,nm0744185,nm0899581","nm0665993,nm0953790,nm0408488,nm0769249,nm0953301,nm0001596,nm0139535,nm0616242"
6421,"tt0061107","nm0000033","nm0600972,nm0356227,nm0913961"
4915,"tt0061333","nm0624809","nm0370328,nm0281520"
6621,"tt0061343","nm0002216","nm0002216,nm0529732"
4945,"tt0061358","nm0296532","nm0187563"
505,"tt0061369","nm0331453,nm0879853","nm0331453,nm0879853,nm0853456"
652,"tt0061391","nm0002045","nm0177228,nm0001545"
681,"tt0061395","nm0000320","nm0450262,nm0000320,nm0140643"
838,"tt0061418","nm0671957","nm0628058,nm0000914,nm0001801"
1226,"tt0061512","nm0742341","nm0668914,nm0682757,nm0237543"
2148,"tt0061576","nm0171562","nm0171562,nm0597086"
5241,"tt0061578","nm0000736","nm0425913,nm0375355,nm0622284"
1504,"tt0061584","nm0281507","nm0517452,nm0108634"
5268,"tt0061612","nm0469650","nm0469650"
5309,"tt0061655","nm0000591","nm0102722,nm0000591"
5403,"tt0061722","nm0001566","nm0932229,nm0377750,nm0916047"
2221,"tt0061735","nm0006452","nm0741740"
2565,"tt0061809","nm0112218","nm0001986,nm0112218"
4264,"tt0061847","nm0462030","nm0368074,nm0847668"
3394,"tt0061996","nm0000975","nm0076111,nm0000975"
3702,"tt0062083","nm0596850","nm0536249,nm0354677,nm0596850,nm0000086"
3881,"tt0062138","nm0000958","nm0414317,nm0627897,nm0627906,nm0922799"
3985,"tt0062168","nm0001928","nm0460600"
3846,"tt0062400","nm0065303,nm0580897","nm0067139,nm0221991,nm0065303,nm0655220,nm0172830,nm0580897,nm0697645"
6510,"tt0062407","nm0002045","nm0710698"
6652,"tt0062467","nm0950109","nm0461425,nm0140588,nm0358568"
6890,"tt0062512","nm0318150","nm0089169,nm0001094,nm0001220,nm0420845"
6038,"tt0062519","nm0008906","nm0008906,nm0757961,nm0760617,nm0906232"
40,"tt0062622","nm0000040","nm0000040,nm0002009"
500,"tt0062687","nm0331453,nm0879853","nm0331453,nm0879853,nm0853456"
601,"tt0062711","nm0671862","nm0286121,nm0816143,nm0671862,nm0115892,nm0094558,nm0939618,nm0214659,nm0309633,nm0341458"
5050,"tt0062755","nm0281507","nm0030019,nm0290940"
938,"tt0062765","nm0946811","nm0874450,nm0459067,nm0279302"
1104,"tt0062803","nm0400731","nm0001220,nm0001094,nm0400731,nm0537363"
1224,"tt0062824","nm0796923","nm0588475,nm0718466,nm0734911"
1379,"tt0062868","nm0285302","nm0181669,nm0285302"
6296,"tt0062873","nm0218840","nm0218840"
1800,"tt0062952","nm0001023","nm0001023"
2048,"tt0062994","nm0943758","nm0501973"
5361,"tt0063005","nm0320833","nm0049838,nm0320833,nm0897505"
5417,"tt0063032","nm0179281","nm0179281,nm0678008,nm0024589,nm0179278,nm0366361,nm0161863"
6824,"tt0063285","nm0716262","nm0048984,nm0716262,nm0382384,nm0060236,nm0000590"
517,"tt0063340","nm0000972","nm0000972,nm0299295,nm0519417"
5827,"tt0063374","nm0757256","nm0800319"
3641,"tt0063385","nm0715346","nm0058369,nm0365417,nm0002042"
3865,"tt0063442","nm0769874","nm0933858,nm0785245,nm0099541,nm0445934"
5923,"tt0063462","nm0000316","nm0000316"
3955,"tt0063465","nm0145336","nm0203815,nm0606510"
4199,"tt0063518","nm0001874","nm0000636,nm0116663,nm0195148,nm0001874"
4211,"tt0063522","nm0000591","nm0505615,nm0000591"
5133,"tt0063555","nm0660886","nm0636774,nm0660886"
6155,"tt0063688","nm0422484","nm0874450"
6875,"tt0063823","nm0242945","nm0591543,nm0006168,nm0005200,nm0110771,nm0578859,nm0781777,nm0569534"
476,"tt0064040","nm0578483","nm0450262,nm0578483"
626,"tt0064072","nm0357891","nm0447860,nm0337311,nm2471864,nm2472689"
950,"tt0064115","nm0001351","nm0001279"
3654,"tt0064116","nm0001466","nm0006872,nm0001466,nm0000783,nm0000934"
1395,"tt0064208","nm0678101","nm0898812"
5553,"tt0064249","nm0818994","nm0544780,nm0818994,nm0420651,nm0603179"
1646,"tt0064276","nm0000454","nm0001228,nm0000454,nm0816143"
2335,"tt0064418","nm0000037","nm0829661,nm0928642,nm0499626,nm0626587"
2357,"tt0064425","nm0596850","nm0523996,nm0897505,nm0000086,nm0354677"
5112,"tt0064441","nm0728149","nm0592340,nm0728149"
5560,"tt0064505","nm0172772","nm0448392"
421,"tt0064552","nm0511278","nm0477696,nm3528114,nm0511278"
5692,"tt0064603","nm0829038","nm0909556,nm0196119,nm0119423"
3473,"tt0064612","nm0006445","nm0006445"
3134,"tt0064615","nm0496746","nm0020571,nm0286025"
3294,"tt0064665","nm0772259","nm0759029,nm0379052"
3644,"tt0064757","nm0402597","nm0712362,nm0537363,nm0001220"
6127,"tt0064816","nm0220227","nm0140643,nm0220227,nm0656098"
4076,"tt0064905","nm0859766","nm0956394"
4823,"tt0065063","nm0000095","nm0000095,nm0741582"
6313,"tt0065088","nm0001628","nm0566752,nm0688117,nm0860651"
6418,"tt0065112","nm0000033","nm0881979,nm0853138"
252,"tt0065117","nm0434443,nm0460033","nm0350574,nm0434443,nm0460033,nm0956391"
6512,"tt0065134","nm0796923","nm0091430,nm0540816"
5021,"tt0065143","nm0000783","nm0000783,nm0113582"
6572,"tt0065159","nm0201541","nm0097848,nm0201541"
6758,"tt0065207","nm0404606","nm0533745"
6909,"tt0065234","nm0002020","nm0890825,nm0783934,nm0002020,nm0059553"
287,"tt0065377","nm0780833,nm0368871","nm0354150,nm0780833"
406,"tt0065398","nm0297523","nm0166018,nm0622334"
686,"tt0065462","nm0692872","nm0214989,nm0009025,nm0099541"
710,"tt0065466","nm0000540","nm0001170,nm0000540"
1026,"tt0065528","nm0001566","nm0375342,nm0377750"
5146,"tt0065571","nm0000934","nm0603179,nm0000934"
5214,"tt0065622","nm0001596","nm0001596,nm0090504"
5101,"tt0065761","nm0000783","nm0000783,nm0172826,nm0332417,nm0908550"
5363,"tt0065769","nm0320833","nm0049838,nm0897505,nm0320833"
2126,"tt0065780","nm0563099,nm0563100,nm0959020",NA
2351,"tt0065832","nm0782381","nm0936254"
2651,"tt0065889","nm0677880","nm0677880,nm0685316"
5864,"tt0065904","nm5638280","nm0507564"
2756,"tt0065917","nm0312078","nm0831290,nm0312078"
2821,"tt0065938","nm0404606","nm0448392"
2983,"tt0065976","nm0512327",NA
3027,"tt0065988","nm0671957","nm0074383,nm0932229"
3129,"tt0066026","nm0000265","nm0393645,nm0488057"
147,"tt0066049","nm0799033","nm0223207,nm0424986,nm2125481"
5688,"tt0066126","nm0823630","nm0128845"
3516,"tt0066130","nm0724798","nm0724798,nm0428243,nm1635526"
3785,"tt0066206","nm0769874","nm0000338,nm0636002,nm0267018,nm0103357"
1535,"tt0066207","nm0218840","nm0674518,nm0218840"
5905,"tt0066233","nm0576529","nm0127253,nm0576529"
5920,"tt0066249","nm0000697","nm0236279,nm0000697,nm0224634"
3956,"tt0066250","nm0012646","nm0012646,nm1428601"
5956,"tt0066279","nm0420383","nm0626334,nm0420383"
6364,"tt0066434","nm0000184","nm0000184,nm0004555"
