"id","nconst"
4566,"nm0005945"
4566,"nm0721468"
4566,"nm0237985"
4566,"nm0059934"
6110,"nm0873193"
6110,"nm0790164"
6110,"nm0580882"
6110,"nm0949835"
6110,"nm0005797"
6110,"nm0126405"
6110,"nm0396633"
6110,"nm0921131"
6110,"nm0000064"
6110,"nm0818545"
6110,"nm0519160"
6110,"nm0242938"
6110,"nm0892044"
6110,"nm0632393"
6110,"nm0272572"
6110,"nm0006147"
5024,"nm0352774"
5024,"nm0073394"
5024,"nm0904446"
5024,"nm0941253"
5024,"nm0792845"
5024,"nm0342216"
5024,"nm0172087"
5024,"nm0322299"
5024,"nm0606108"
5024,"nm0467396"
5024,"nm0622251"
762,"nm0323869"
762,"nm0299093"
762,"nm0460874"
762,"nm0590160"
762,"nm0754942"
762,"nm0000039"
762,"nm0356294"
762,"nm0481966"
762,"nm0247460"
762,"nm0733460"
762,"nm0373081"
762,"nm0126402"
762,"nm0002153"
762,"nm0268119"
762,"nm0432613"
773,"nm0550777"
773,"nm0045420"
773,"nm0782947"
773,"nm0544711"
773,"nm0068853"
2042,"nm0249893"
2042,"nm0666087"
2042,"nm0317970"
2088,"nm0744023"
3321,"nm0801184"
3321,"nm0006203"
3321,"nm0516876"
3321,"nm0350324"
3321,"nm0292433"
3321,"nm0184578"
3321,"nm0000058"
3362,"nm0630119"
3171,"nm0851704"
3171,"nm0165408"
6372,"nm0277874"
4628,"nm0806099"
4628,"nm0017893"
4628,"nm0438443"
215,"nm0001033"
3984,"nm0560857"
1963,"nm0572142"
1963,"nm0637793"
1963,"nm0368973"
1963,"nm0000784"
1963,"nm0936728"
1963,"nm0639563"
1963,"nm0000730"
1963,"nm0068650"
1963,"nm0408475"
2825,"nm0112218"
2825,"nm0568915"
2825,"nm0000859"
2825,"nm0027173"
2825,"nm0507252"
2825,"nm0270458"
2825,"nm0907003"
2825,"nm0000064"
712,"nm0196174"
712,"nm0001120"
712,"nm0600341"
712,"nm0147599"
712,"nm0953790"
5596,"nm0493072"
5596,"nm0493353"
5596,"nm0000080"
5596,"nm0788288"
5596,"nm0208125"
5596,"nm0806041"
5596,"nm0762557"
5596,"nm0000028"
6176,"nm0548929"
6176,"nm0005792"
6176,"nm0001379"
6176,"nm0000070"
6176,"nm0066166"
6176,"nm0568915"
1612,"nm0370593"
1612,"nm0411647"
1612,"nm0867401"
4918,"nm0089314"
4918,"nm0641729"
329,"nm0346532"
329,"nm0791805"
329,"nm0744035"
329,"nm0409869"
329,"nm0163617"
329,"nm0786800"
329,"nm0002024"
329,"nm0238445"
2945,"nm0753479"
5035,"nm0490950"
5035,"nm0700740"
2124,"nm0217735"
2124,"nm0864397"
2124,"nm0605851"
2852,"nm0295711"
2852,"nm0849686"
2852,"nm0357607"
2852,"nm0000027"
2852,"nm0049608"
3303,"nm0601930"
3646,"nm0893584"
3646,"nm0587900"
3646,"nm0809484"
3646,"nm0000037"
3700,"nm0143018"
3700,"nm0138892"
3700,"nm0370865"
3700,"nm0544786"
3700,"nm0190595"
3700,"nm0673749"
4398,"nm0240821"
4398,"nm0238445"
4398,"nm0005743"
4398,"nm0821716"
6153,"nm0405977"
6153,"nm0001072"
6153,"nm0001294"
6153,"nm0405035"
6153,"nm0852999"
6153,"nm0005857"
6153,"nm0108040"
6153,"nm0690691"
6153,"nm0005761"
6153,"nm0715346"
6153,"nm0088177"
6153,"nm0222074"
6153,"nm0885098"
6153,"nm0466099"
6153,"nm0002145"
6153,"nm0353091"
326,"nm1105932"
326,"nm1106221"
315,"nm0572492"
315,"nm0728812"
315,"nm0005762"
315,"nm0001695"
315,"nm0358899"
315,"nm0000581"
315,"nm0549280"
315,"nm0002141"
315,"nm0581282"
315,"nm0711855"
315,"nm0953123"
315,"nm0000055"
315,"nm0000012"
315,"nm0060845"
315,"nm0000879"
5380,"nm0198185"
5380,"nm0222134"
5380,"nm0061713"
5380,"nm0098204"
4957,"nm0492908"
4957,"nm0534693"
4957,"nm0142273"
4957,"nm0445868"
4957,"nm0129894"
4957,"nm0353405"
4957,"nm0091283"
4957,"nm0005849"
4957,"nm0415488"
4957,"nm0001330"
4957,"nm0570615"
4957,"nm0001379"
4957,"nm0223290"
4957,"nm0996179"
4957,"nm0122446"
4957,"nm0926235"
4957,"nm0394967"
4957,"nm0148135"
1331,"nm0450654"
2225,"nm0949917"
2225,"nm0314899"
2225,"nm0192033"
2225,"nm0471854"
2225,"nm0442228"
2225,"nm0514635"
2225,"nm0197982"
2225,"nm0047835"
2225,"nm0652366"
2225,"nm0507390"
2225,"nm0454716"
2225,"nm0138885"
2225,"nm0507252"
2225,"nm0455061"
2225,"nm0437969"
2561,"nm0913094"
2561,"nm0002108"
2561,"nm0005947"
2561,"nm0400568"
2561,"nm0829643"
2561,"nm0813584"
2561,"nm0522481"
2561,"nm0493072"
2561,"nm0717203"
2561,"nm0807354"
2561,"nm0520501"
2561,"nm0232655"
2561,"nm0030194"
2561,"nm0636002"
2561,"nm0346532"
2561,"nm0712947"
2561,"nm0000007"
2561,"nm0157893"
1462,"nm0845396"
1462,"nm0198398"
1462,"nm0729635"
1462,"nm0005662"
1462,"nm0035042"
1462,"nm0730700"
1462,"nm0346653"
1462,"nm0000975"
1462,"nm0480564"
1462,"nm0076111"
1462,"nm0501063"
1462,"nm0493508"
2860,"nm0001289"
2860,"nm0626308"
2860,"nm0454134"
2860,"nm0935988"
2860,"nm0063326"
2860,"nm0782800"
2860,"nm0802826"
2860,"nm0071682"
2860,"nm0222079"
2860,"nm0956547"
3548,"nm0218029"
3548,"nm0252100"
3548,"nm0006082"
3548,"nm0716100"
3548,"nm0832173"
3548,"nm0953989"
3548,"nm0257143"
3548,"nm0936727"
3548,"nm0549280"
3548,"nm0268191"
3548,"nm0449946"
3548,"nm0838066"
3548,"nm0563417"
6295,"nm0167952"
6295,"nm0408475"
6295,"nm0408494"
6295,"nm0463105"
6295,"nm0199190"
6295,"nm0355139"
6295,"nm0685881"
6295,"nm0578745"
6295,"nm0898094"
6295,"nm0033232"
6295,"nm0004195"
6295,"nm0701964"
6295,"nm0280224"
6295,"nm0767266"
6295,"nm0416220"
6295,"nm0577219"
6295,"nm0297384"
6295,"nm0306195"
4034,"nm0015611"
4034,"nm0393352"
4034,"nm0441961"
4034,"nm0559688"
4034,"nm0368074"
4034,"nm0594335"
4034,"nm0619211"
4034,"nm0605270"
4034,"nm0477553"
4034,"nm0712315"
4034,"nm0156928"
4034,"nm0370593"
4034,"nm0879918"
4034,"nm0423122"
4034,"nm0793766"
4758,"nm0332221"
4758,"nm0005870"
4758,"nm0841797"
4758,"nm0163939"
4758,"nm0632160"
4758,"nm0001124"
4758,"nm0551261"
4758,"nm0086627"
4758,"nm0000034"
4758,"nm0916131"
4758,"nm0102818"
4758,"nm0647970"
4758,"nm0206742"
4758,"nm0000697"
4758,"nm0267916"
4758,"nm0002233"
4758,"nm0000077"
4758,"nm0772834"
4758,"nm0394407"
6810,"nm0593612"
6810,"nm0573640"
6810,"nm0742162"
6810,"nm0002095"
6810,"nm0153698"
6810,"nm0724307"
6810,"nm0482193"
6810,"nm0282435"
6810,"nm0589641"
4926,"nm0447469"
4926,"nm0286163"
4926,"nm0119988"
4926,"nm0822842"
4926,"nm0605923"
4926,"nm0549424"
4926,"nm0000031"
4926,"nm0005857"
4926,"nm0336434"
4926,"nm0000007"
4926,"nm0000942"
4926,"nm0012938"
4926,"nm0793939"
1670,"nm1207024"
1670,"nm5432509"
1670,"nm1206949"
388,"nm0591486"
388,"nm0000037"
388,"nm0503585"
388,"nm0269751"
388,"nm0001225"
388,"nm0350250"
388,"nm0001989"
388,"nm0505157"
388,"nm0006085"
388,"nm0005720"
235,"nm0552683"
235,"nm0356004"
235,"nm0628305"
235,"nm0128326"
235,"nm0006087"
235,"nm0760488"
235,"nm0070807"
235,"nm0262775"
235,"nm0012443"
235,"nm0075381"
235,"nm0772834"
235,"nm0037816"
235,"nm0231518"
235,"nm0853576"
5208,"nm0719692"
5208,"nm0415488"
5208,"nm0636002"
5208,"nm0060915"
5208,"nm0549280"
5208,"nm0869860"
5208,"nm0062592"
5208,"nm0087906"
5208,"nm0336474"
5208,"nm0623658"
5208,"nm0552696"
2056,"nm1861965"
2056,"nm0528752"
2056,"nm0537144"
3062,"nm0341402"
172,"nm0113689"
172,"nm0005794"
172,"nm0595573"
172,"nm0001050"
172,"nm0394962"
172,"nm0382229"
172,"nm0828419"
172,"nm0791805"
172,"nm0237439"
172,"nm0933858"
172,"nm0443966"
172,"nm0105462"
5936,"nm0996179"
5936,"nm0912911"
5936,"nm0450810"
5936,"nm0356107"
5936,"nm0871551"
5936,"nm0086636"
5936,"nm0520968"
5936,"nm0001336"
3997,"nm0503777"
3997,"nm0001791"
3997,"nm0956547"
3997,"nm0046331"
3997,"nm0312890"
3997,"nm0078055"
3997,"nm0874298"
3997,"nm0812125"
3997,"nm0842677"
3997,"nm0797197"
3997,"nm0480784"
3997,"nm0005877"
858,"nm1729329"
858,"nm0848768"
858,"nm0849068"
4714,"nm0889540"
4714,"nm0820643"
4714,"nm0908153"
4714,"nm0738746"
4714,"nm0354947"
4714,"nm0956155"
4714,"nm0001991"
4714,"nm0736990"
4714,"nm0335048"
4714,"nm0151452"
4714,"nm0113876"
4714,"nm0650262"
4714,"nm0122079"
4714,"nm0386877"
4714,"nm0383604"
4714,"nm0521079"
4714,"nm0177336"
4889,"nm0551031"
4889,"nm0761576"
4889,"nm0562305"
4889,"nm0397220"
6152,"nm0783116"
6152,"nm0496468"
6152,"nm0291829"
6152,"nm0629711"
6152,"nm0552185"
6152,"nm0000790"
6152,"nm0343481"
6152,"nm0180452"
6152,"nm0817930"
6152,"nm0864851"
6152,"nm0792212"
6152,"nm0132168"
6152,"nm0638528"
6152,"nm0005737"
6152,"nm0949662"
4973,"nm0694090"
4973,"nm0137063"
4973,"nm0114847"
4973,"nm0002108"
4973,"nm0837959"
4973,"nm0773660"
4973,"nm0738042"
4973,"nm0103488"
956,"nm0592980"
956,"nm0654840"
956,"nm0840733"
956,"nm0110505"
956,"nm0665070"
956,"nm0699808"
956,"nm0658792"
5423,"nm0446374"
5423,"nm0147119"
5423,"nm0001124"
5423,"nm0269671"
5423,"nm0061640"
5423,"nm0664273"
5423,"nm0002149"
5423,"nm0820693"
5423,"nm0079328"
5423,"nm0290931"
5423,"nm0055604"
2550,"nm0643887"
2550,"nm0383091"
2550,"nm0454087"
2550,"nm0945253"
2550,"nm0297869"
2550,"nm0393352"
2550,"nm0848984"
2550,"nm0644823"
2550,"nm0411770"
2550,"nm0385443"
2550,"nm0462182"
2550,"nm0594348"
2550,"nm0412613"
2550,"nm0559688"
2550,"nm0609404"
2550,"nm0368074"
2550,"nm0793766"
2550,"nm0793674"
2550,"nm0594542"
2550,"nm0437520"
3190,"nm0202070"
3190,"nm0080623"
3190,"nm0080649"
3190,"nm0765022"
3190,"nm0087926"
3190,"nm0217612"
3190,"nm0034066"
3190,"nm0215379"
3190,"nm0550315"
3447,"nm0820105"
3447,"nm0230948"
3447,"nm0198241"
3447,"nm0654286"
5788,"nm0089169"
5788,"nm0593612"
5788,"nm0576127"
5788,"nm0738222"
5788,"nm0942934"
4466,"nm0353405"
4466,"nm0005849"
4466,"nm0002045"
4466,"nm0593612"
4466,"nm0000037"
4466,"nm0269751"
4466,"nm0006085"
6528,"nm0196174"
6528,"nm0001120"
6528,"nm0953790"
6642,"nm0936476"
6642,"nm0825705"
4977,"nm0505157"
4977,"nm0809484"
5012,"nm0001229"
5012,"nm0926338"
5012,"nm0002108"
5012,"nm0427700"
5012,"nm0634282"
5012,"nm0099071"
1851,"nm0755274"
2031,"nm0528995"
2031,"nm0000069"
2031,"nm0000044"
2031,"nm0003593"
2031,"nm0006052"
2031,"nm0428296"
2031,"nm0850168"
2031,"nm0346532"
2031,"nm0439219"
2031,"nm0000039"
2031,"nm0001050"
2031,"nm0752878"
2084,"nm0288719"
2084,"nm0000054"
2084,"nm0002616"
2084,"nm0000066"
2084,"nm0002013"
2084,"nm0809484"
2084,"nm0006213"
2084,"nm0496468"
2084,"nm0889540"
2413,"nm0656183"
3835,"nm0002087"
3835,"nm0453006"
3835,"nm0218029"
3835,"nm0728812"
3835,"nm0099071"
5996,"nm0467396"
5996,"nm0719692"
4191,"nm0874308"
4191,"nm0005832"
4191,"nm0138479"
4191,"nm0002162"
4191,"nm0000060"
4191,"nm0000030"
4191,"nm0095979"
4191,"nm0943758"
4191,"nm0000734"
4191,"nm0842732"
6228,"nm1064118"
6228,"nm0889024"
6228,"nm0346537"
6228,"nm0719790"
6228,"nm0005901"
6228,"nm0751790"
6228,"nm0639051"
4755,"nm0027683"
6397,"nm0757299"
6397,"nm0753479"
6397,"nm0867391"
6397,"nm0837503"
6397,"nm0434593"
6521,"nm0477553"
2760,"nm0744023"
2760,"nm0560749"
6233,"nm0528530"
6233,"nm0552683"
6233,"nm0601077"
6233,"nm0055604"
6233,"nm0472816"
6233,"nm0871876"
6233,"nm0920229"
6233,"nm0293659"
6233,"nm0180452"
6233,"nm0362567"
37,"nm0005832"
37,"nm0510134"
37,"nm0208125"
37,"nm1345229"
37,"nm0281507"
37,"nm0449858"
5088,"nm0439219"
5088,"nm0528995"
5088,"nm0004496"
5088,"nm0229424"
5088,"nm0827889"
5088,"nm0912911"
5088,"nm0661577"
5088,"nm0015391"
1259,"nm0020041"
1259,"nm0261400"
1259,"nm0000946"
1259,"nm0137999"
1259,"nm0448867"
1458,"nm0058245"
1458,"nm0005901"
1458,"nm0498876"
1458,"nm0889024"
1458,"nm0639051"
1458,"nm0740696"
1458,"nm0197592"
1458,"nm0346537"
1458,"nm0693560"
1459,"nm0002369"
1459,"nm0206060"
1459,"nm0006323"
1459,"nm0461425"
1459,"nm0191950"
1459,"nm0270458"
3647,"nm0374939"
3647,"nm0818545"
3647,"nm0001768"
3647,"nm0002011"
3647,"nm0001415"
3647,"nm0587332"
3647,"nm0001500"
3647,"nm0002063"
3647,"nm0858409"
3647,"nm0000008"
3647,"nm0077086"
3647,"nm0001693"
3647,"nm0442100"
4049,"nm0000994"
4049,"nm0122079"
4049,"nm0728812"
4049,"nm0046564"
4049,"nm0128326"
4268,"nm0793674"
4268,"nm0297687"
4354,"nm0329304"
4354,"nm0935988"
4354,"nm0680402"
4354,"nm0848560"
4354,"nm0007225"
4354,"nm0005706"
4354,"nm0938052"
4354,"nm0801193"
4354,"nm0002045"
4354,"nm0352443"
4354,"nm0006037"
4354,"nm0601596"
4359,"nm0370593"
4359,"nm0644823"
4359,"nm0357308"
4359,"nm0467566"
4359,"nm0462679"
4359,"nm0000041"
4359,"nm0793643"
4359,"nm0476200"
4359,"nm0297869"
4359,"nm0156928"
4359,"nm0436787"
4359,"nm0594348"
4359,"nm0766496"
4359,"nm0609404"
4359,"nm0441961"
4359,"nm0441392"
4359,"nm0620014"
4359,"nm0945299"
4359,"nm0393352"
4359,"nm0879918"
4359,"nm0757021"
4359,"nm0543517"
4359,"nm0454087"
4359,"nm0001536"
4359,"nm0383091"
4359,"nm0875237"
4359,"nm0793766"
4359,"nm0559688"
6304,"nm0792090"
6304,"nm0389934"
6304,"nm0946753"
6304,"nm0828668"
6304,"nm0717755"
6304,"nm0235066"
6304,"nm0565887"
6304,"nm0221058"
6304,"nm0400914"
6304,"nm0919730"
6304,"nm0398250"
6304,"nm0350324"
6304,"nm0791325"
6304,"nm0000790"
6304,"nm0236870"
6769,"nm0893584"
6769,"nm0926897"
6769,"nm0925914"
6769,"nm0102758"
6769,"nm0001078"
6769,"nm0005729"
6769,"nm0105351"
6769,"nm0469915"
6769,"nm0001414"
6769,"nm0006040"
6769,"nm0415591"
6769,"nm0167041"
6769,"nm0659085"
327,"nm0403022"
327,"nm0847993"
327,"nm0497209"
327,"nm0223190"
327,"nm0497374"
327,"nm0272128"
327,"nm0721999"
327,"nm0740718"
327,"nm0943837"
419,"nm0354691"
419,"nm0060742"
419,"nm0532063"
419,"nm0219062"
419,"nm0372649"
419,"nm8227431"
567,"nm0388913"
567,"nm0172660"
567,"nm0259152"
567,"nm0752813"
567,"nm0004282"
567,"nm0000075"
567,"nm0836328"
567,"nm0453974"
567,"nm0761340"
567,"nm0107734"
567,"nm0442228"
679,"nm0894636"
679,"nm0146613"
679,"nm0191713"
679,"nm0199431"
679,"nm0025045"
679,"nm0778164"
6238,"nm0932529"
6238,"nm0203541"
5277,"nm4520013"
5277,"nm0615278"
5277,"nm0792240"
1972,"nm0080948"
1972,"nm0295786"
1972,"nm0786073"
1972,"nm0909040"
2116,"nm0614959"
2229,"nm0001894"
2229,"nm0809484"
2229,"nm0798721"
2229,"nm0006203"
2229,"nm0842485"
2229,"nm0552261"
2229,"nm0001739"
2229,"nm0123242"
2229,"nm0326418"
2229,"nm0443401"
2229,"nm0445290"
2229,"nm0502766"
2229,"nm0086176"
2229,"nm0700425"
2229,"nm0750357"
2229,"nm0389934"
2868,"nm0080135"
2868,"nm0215260"
2868,"nm0576127"
2868,"nm0139792"
2868,"nm0818765"
2868,"nm0829717"
2868,"nm0001181"
2868,"nm0551067"
2868,"nm0615460"
2868,"nm0379621"
2868,"nm0011741"
2919,"nm0271658"
2919,"nm0715284"
2919,"nm0338950"
2919,"nm0522028"
2919,"nm0000370"
2919,"nm0727370"
2919,"nm0731333"
2919,"nm0859892"
2919,"nm0061649"
2919,"nm0356550"
2919,"nm0292677"
2919,"nm0006337"
2919,"nm0321473"
2919,"nm0587679"
2919,"nm0524853"
2919,"nm0672093"
2919,"nm0942723"
2919,"nm0498007"
5712,"nm0911272"
5712,"nm0283638"
5712,"nm0630132"
5712,"nm0589641"
5810,"nm0000053"
5810,"nm0001859"
5810,"nm0145082"
5810,"nm0339920"
5810,"nm0344181"
5810,"nm0012938"
5810,"nm0889537"
5810,"nm0776739"
5810,"nm0065975"
5810,"nm0115579"
5810,"nm0336335"
5810,"nm0325485"
5810,"nm0152159"
5810,"nm0005673"
5810,"nm0322299"
5810,"nm0001273"
3634,"nm0091283"
3634,"nm0492631"
3634,"nm0006037"
3634,"nm0525067"
3634,"nm0339307"
3634,"nm0394967"
3634,"nm0534286"
3634,"nm0282435"
3634,"nm0625383"
3634,"nm0397022"
3778,"nm0149831"
3778,"nm0006249"
3778,"nm0052334"
3778,"nm0244891"
3778,"nm0222436"
3778,"nm0052343"
3778,"nm0051846"
3778,"nm0222447"
3778,"nm0052333"
3778,"nm0201871"
3778,"nm0593970"
3778,"nm0051808"
3778,"nm0222480"
3778,"nm0151519"
3778,"nm0051836"
4052,"nm0918694"
4052,"nm0686857"
4052,"nm0000822"
4052,"nm0399955"
4052,"nm0795730"
4052,"nm0001904"
4052,"nm0233352"
4052,"nm0563615"
4052,"nm0712947"
4052,"nm0394438"
4052,"nm0005735"
4052,"nm0000015"
4052,"nm0000543"
4052,"nm0827856"
4052,"nm0000081"
4531,"nm0386986"
4531,"nm0527337"
4531,"nm0217931"
4531,"nm0165274"
4531,"nm0034320"
4531,"nm0251514"
4531,"nm0836101"
4531,"nm0743976"
4531,"nm0777084"
4531,"nm0686952"
4531,"nm0644238"
4531,"nm0588350"
6053,"nm0152460"
6053,"nm2174856"
6053,"nm0876211"
6053,"nm0043480"
6053,"nm0393028"
6053,"nm0602005"
6053,"nm0450810"
6053,"nm0833865"
6053,"nm0000054"
6053,"nm0288719"
6053,"nm0531385"
6053,"nm0263885"
6053,"nm0271012"
6053,"nm0005762"
4473,"nm0003579"
4473,"nm0003337"
4473,"nm0003585"
4473,"nm0283731"
4473,"nm0631978"
4473,"nm0002769"
4473,"nm0214748"
4473,"nm0291853"
4512,"nm0027683"
4512,"nm0927711"
4512,"nm0454247"
4512,"nm0474649"
4512,"nm0196992"
4512,"nm0084761"
4512,"nm0294882"
4512,"nm0137808"
4512,"nm0005705"
4512,"nm0741013"
4512,"nm0252321"
4512,"nm0635059"
4512,"nm0414965"
4757,"nm0852999"
6385,"nm0615138"
6385,"nm0002369"
6385,"nm0889024"
6385,"nm0122079"
6704,"nm0847993"
6704,"nm0808774"
2122,"nm0280707"
2122,"nm0629711"
2122,"nm0828419"
2122,"nm0000015"
2122,"nm0932629"
2122,"nm0004647"
2122,"nm0006323"
2122,"nm0027294"
2122,"nm0394962"
2122,"nm0001369"
2122,"nm0595573"
2122,"nm0391096"
2122,"nm0505227"
2122,"nm0000543"
2122,"nm0005794"
5581,"nm0282435"
5581,"nm0934798"
5581,"nm0006086"
5581,"nm0364805"
5581,"nm0877185"
5581,"nm0768178"
5581,"nm0208125"
5581,"nm0001330"
5581,"nm0904446"
5581,"nm0070827"
5581,"nm0860292"
5581,"nm0005644"
6036,"nm0587256"
6036,"nm0178260"
6036,"nm0615005"
6036,"nm0001374"
6036,"nm0915618"
6036,"nm0005720"
6036,"nm0005743"
6036,"nm0193411"
6036,"nm0001013"
6036,"nm0000955"
6036,"nm0494435"
6036,"nm0137010"
6036,"nm0104770"
6036,"nm0637793"
6672,"nm0393028"
6672,"nm0092658"
6672,"nm0001179"
6672,"nm0200626"
6672,"nm0002153"
6672,"nm0866243"
6672,"nm0157061"
6672,"nm0896542"
6672,"nm0138479"
6672,"nm0002072"
6672,"nm0922589"
6860,"nm0958424"
6860,"nm0928623"
6860,"nm0821041"
6860,"nm0540416"
6860,"nm0445290"
15,"nm0916434"
15,"nm0006132"
15,"nm0550855"
15,"nm0000842"
15,"nm0912001"
15,"nm0275835"
15,"nm0001486"
15,"nm0000020"
15,"nm0001430"
15,"nm0002011"
15,"nm0003225"
15,"nm0903667"
15,"nm0842137"
15,"nm0083081"
15,"nm0503594"
15,"nm0442100"
15,"nm0741627"
5071,"nm0101533"
5071,"nm0236909"
5071,"nm0852999"
5071,"nm0000180"
5071,"nm0378612"
5071,"nm0933858"
5071,"nm0286025"
5071,"nm0603682"
5071,"nm0002185"
5071,"nm0370564"
5071,"nm0005742"
5071,"nm0370144"
5071,"nm0931463"
5071,"nm0818545"
5071,"nm0099541"
5071,"nm0395012"
5071,"nm0232019"
5071,"nm0000027"
5185,"nm0362522"
5185,"nm0310152"
5185,"nm0385573"
5185,"nm0393510"
5185,"nm0450862"
5185,"nm0183764"
5185,"nm0038869"
5185,"nm0001088"
5185,"nm0002302"
5185,"nm0425102"
5185,"nm0279807"
5185,"nm0391305"
5185,"nm0882048"
5185,"nm0611695"
5185,"nm0371156"
5185,"nm0732400"
5185,"nm0624145"
5279,"nm0432007"
5279,"nm0713454"
5279,"nm0000053"
5279,"nm0471031"
5279,"nm0254187"
5279,"nm0000942"
5279,"nm0373314"
5279,"nm0172660"
2350,"nm0591860"
2350,"nm0292368"
2350,"nm0466977"
2350,"nm0856525"
2350,"nm0722559"
2350,"nm0658051"
2350,"nm0716302"
2350,"nm0231572"
2350,"nm0031355"
2350,"nm0278495"
2227,"nm0780252"
2227,"nm0881979"
2227,"nm0522848"
2227,"nm0079328"
2227,"nm0836328"
2227,"nm0590398"
5549,"nm0178008"
5549,"nm0008041"
5549,"nm0264134"
5549,"nm0108270"
5549,"nm1119475"
6351,"nm0765825"
6351,"nm0613499"
6351,"nm0454087"
6351,"nm0473530"
6351,"nm0357308"
6351,"nm0847054"
6351,"nm0156928"
6351,"nm0297741"
6351,"nm0594348"
6351,"nm0463514"
6351,"nm0879918"
6351,"nm0609404"
6351,"nm0945222"
6351,"nm0001536"
6351,"nm0594542"
6351,"nm0846187"
6351,"nm0793643"
5171,"nm0580959"
5171,"nm0883260"
5171,"nm0025649"
5171,"nm0435563"
5171,"nm0759967"
5171,"nm0796085"
5171,"nm0451454"
5171,"nm0475528"
5171,"nm0863737"
5171,"nm0463794"
5171,"nm0060692"
5171,"nm0091643"
5171,"nm0958284"
5171,"nm0631710"
5171,"nm0841280"
5171,"nm0747657"
3101,"nm0029370"
3101,"nm0044109"
3101,"nm0885520"
3101,"nm0234767"
3101,"nm2883006"
3101,"nm0099812"
3101,"nm0002001"
3564,"nm0209569"
3564,"nm0623443"
3564,"nm0005905"
3564,"nm0000019"
3564,"nm0664811"
3564,"nm0001596"
3564,"nm0556399"
3564,"nm0336582"
3564,"nm0320942"
3564,"nm0673749"
3564,"nm0146294"
3564,"nm0280919"
3564,"nm0684083"
3564,"nm0851024"
3564,"nm0555807"
3564,"nm0798570"
3637,"nm0570192"
3637,"nm0456565"
3637,"nm0913340"
3637,"nm0002019"
3637,"nm0320564"
3637,"nm0426256"
3637,"nm0168035"
3637,"nm0876564"
3637,"nm0662240"
3781,"nm0027323"
3781,"nm0932229"
3781,"nm0534317"
3781,"nm0473583"
3781,"nm0470201"
3781,"nm0583093"
3781,"nm0877185"
3781,"nm0167767"
3781,"nm0369617"
3781,"nm0293099"
3781,"nm0860292"
3781,"nm0472044"
3781,"nm0364805"
3781,"nm0135044"
3781,"nm0000018"
3781,"nm0579663"
3781,"nm0606998"
3781,"nm0576127"
6798,"nm0294882"
6798,"nm0085038"
6798,"nm0635059"
6798,"nm0454247"
6798,"nm0349023"
6798,"nm0839212"
6798,"nm0084761"
6798,"nm0112560"
6798,"nm0252473"
6798,"nm0927711"
6798,"nm0803705"
6798,"nm0741013"
6798,"nm0294892"
6798,"nm0000005"
6798,"nm0005705"
6798,"nm0862026"
6798,"nm0000761"
4796,"nm0000348"
4796,"nm0583093"
4796,"nm0365893"
4796,"nm0295862"
4796,"nm0041138"
4796,"nm0644048"
4796,"nm0629539"
4796,"nm0232655"
4796,"nm0533241"
4796,"nm0384343"
4796,"nm0000044"
4796,"nm0590398"
6833,"nm0002369"
6833,"nm0199787"
6833,"nm0546140"
6833,"nm0475823"
6833,"nm0857147"
6833,"nm0006471"
6833,"nm0002005"
6833,"nm0938052"
6833,"nm0005737"
6833,"nm0540338"
6833,"nm0394967"
6833,"nm0000017"
6833,"nm0871202"
6833,"nm0806448"
6833,"nm0889540"
6833,"nm0000061"
6833,"nm0640547"
6833,"nm0001452"
6833,"nm0541721"
6288,"nm0703033"
6288,"nm0831905"
6288,"nm0485729"
6288,"nm0177927"
6288,"nm0374939"
6288,"nm0534191"
6288,"nm0000020"
6288,"nm0591034"
6288,"nm0027173"
6288,"nm0675490"
6288,"nm0175337"
6288,"nm0057202"
6288,"nm0587256"
664,"nm0753757"
664,"nm0092803"
664,"nm0126562"
664,"nm0747669"
664,"nm0904699"
664,"nm0330678"
664,"nm0845420"
4901,"nm0432846"
4901,"nm0857147"
4901,"nm0337754"
4901,"nm0440661"
4901,"nm0214948"
4901,"nm0335497"
4901,"nm0542267"
4901,"nm0558663"
4901,"nm0112983"
4901,"nm0463894"
4901,"nm0117094"
4901,"nm0265839"
4901,"nm0264134"
1676,"nm0129832"
1676,"nm0603402"
1676,"nm0026130"
1676,"nm0014826"
1676,"nm0693560"
1676,"nm0504641"
1676,"nm0908419"
1676,"nm0346535"
1676,"nm0541616"
1676,"nm0893341"
1676,"nm0001501"
1676,"nm0503533"
1676,"nm0632357"
1676,"nm0078112"
1676,"nm0704879"
1676,"nm0740067"
1676,"nm0823943"
1676,"nm0862005"
1676,"nm0220997"
1676,"nm0334928"
1676,"nm0093655"
1676,"nm0005684"
1676,"nm0597727"
1676,"nm0044109"
1676,"nm0002537"
5009,"nm0571173"
5009,"nm4859237"
5009,"nm0066166"
5009,"nm0269183"
5009,"nm0067651"
5009,"nm0922143"
5009,"nm0928623"
5009,"nm0943758"
5009,"nm0412322"
5009,"nm0606108"
5009,"nm0004647"
5032,"nm0808112"
5032,"nm0438939"
5032,"nm0589614"
5032,"nm0947105"
5032,"nm0385090"
5032,"nm0153679"
5032,"nm0510989"
5032,"nm1080118"
5032,"nm0800796"
5032,"nm0746505"
5032,"nm0816724"
5032,"nm0138453"
5032,"nm0665727"
5032,"nm0364796"
5032,"nm0181080"
5032,"nm0072536"
1018,"nm0412322"
1018,"nm0931783"
